TIMESTAMP,ANT_OPEN_PRICE_USDT,ANT_HIGH_PRICE_USDT,ANT_LOW_PRICE_USDT,ANT_CLOSE_PRICE_USDT,ANT_FIRST_TRADE_PRICE_USDT,ANT_HIGH_TRADE_PRICE_USDT,ANT_LOW_TRADE_PRICE_USDT,ANT_LAST_TRADE_PRICE_USDT,ANT_TOTAL_TRADE_COUNT,ANT_TOTAL_TRADES_BUY,ANT_TOTAL_TRADES_SELL,ANT_VOLUME_USDT,ANT_QUOTE_VOLUME,ANT_VOLUME_BUY,ANT_QUOTE_VOLUME_BUY,ANT_VOLUME_SELL,ANT_QUOTE_VOLUME_SELL
2023-09-11,4.295,4.31,4.09,4.142,4.298,4.31,4.09,4.142,9537,4160,5377,304782.4,1278695.0688,143169.6,600250.1066,161612.8,678444.9622
2023-09-12,4.142,4.3,4.13,4.179,4.139,4.3,4.13,4.179,10298,5091,5207,258505.4,1090403.8504,140241.8,591643.2402,118263.6,498760.6102
2023-09-13,4.179,4.276,4.136,4.145,4.176,4.276,4.136,4.145,7659,3541,4118,231441.0,970029.3998,107590.2,451065.4795,123850.8,518963.9203
2023-09-14,4.145,4.233,4.08,4.1,4.147,4.233,4.08,4.1,7830,3554,4276,159303.8,658186.0245,71798.2,297141.3351,87505.6,361044.6894
2023-09-15,4.1,4.258,4.053,4.237,4.1,4.258,4.053,4.237,7548,4068,3480,197297.8,816660.6539,105800.1,437285.8114,91497.7,379374.8425
2023-09-16,4.237,4.38,4.237,4.312,4.238,4.38,4.238,4.312,10863,5343,5520,307044.4,1327786.1365,138399.9,598733.0483,168644.5,729053.0882
2023-09-17,4.312,4.385,4.249,4.294,4.312,4.385,4.249,4.294,8797,3587,5210,237869.2,1025548.2666,101047.5,435776.4151,136821.7,589771.8515
2023-09-18,4.294,4.448,4.254,4.306,4.295,4.448,4.254,4.306,12340,5381,6959,328468.9,1428879.5746,156530.4,680630.7126,171938.5,748248.862
2023-09-19,4.306,4.436,4.296,4.405,4.305,4.436,4.296,4.405,8373,4011,4362,304007.8,1329168.1504,143162.2,625812.2354,160845.6,703355.915
2023-09-20,4.405,4.47,4.342,4.394,4.415,4.47,4.342,4.394,10873,5131,5742,347658.8,1534337.1299,144495.0,638386.8072,203163.8,895950.3227
2023-09-21,4.394,4.434,4.288,4.353,4.397,4.434,4.288,4.353,8194,3855,4339,257724.6,1122534.2714,128864.1,561738.3671,128860.5,560795.9043
2023-09-22,4.353,4.588,4.293,4.561,4.354,4.588,4.293,4.561,17807,8781,9026,634007.4,2819613.925,341143.2,1514583.1114,292864.2,1305030.8136
2023-09-23,4.561,4.74,4.521,4.734,4.567,4.74,4.521,4.734,25045,12193,12852,603343.3,2769579.5234,325643.9,1496625.5648,277699.4,1272953.9586
2023-09-24,4.734,4.95,4.69,4.798,4.732,4.95,4.69,4.798,45266,21692,23574,1159517.7,5601483.6245,591683.1,2860642.5952,567834.6,2740841.0293
2023-09-25,4.798,5.104,4.729,4.894,4.802,5.104,4.729,4.894,32418,15337,17081,1107035.2,5461135.7804,523472.7,2584856.2941,583562.5,2876279.4863
2023-09-26,4.894,4.992,4.854,4.974,4.888,4.992,4.854,4.974,10482,4674,5808,403329.2,1992718.5793,171241.4,845851.391,232087.8,1146867.1883
2023-09-27,4.974,5.058,4.838,4.96,4.975,5.058,4.838,4.96,15990,7321,8669,633378.7,3126127.8368,257512.1,1271717.8602,375866.6,1854409.9766
2023-09-28,4.96,5.194,4.953,5.082,4.953,5.194,4.953,5.082,15426,8027,7399,613727.5,3119892.9064,343124.8,1743295.8493,270602.7,1376597.0571
2023-09-29,5.082,5.174,5.005,5.065,5.083,5.174,5.005,5.065,9295,4802,4493,379114.7,1929363.5715,189993.2,966857.9012,189121.5,962505.6703
2023-09-30,5.065,5.159,4.964,5.097,5.071,5.159,4.964,5.097,8895,4417,4478,253842.4,1281526.9967,113270.3,571869.8409,140572.1,709657.1558
2023-10-01,5.097,5.223,5.02,5.152,5.099,5.223,5.02,5.152,10318,5024,5294,216762.7,1111278.5948,99338.3,509988.0558,117424.4,601290.539
2023-10-02,5.152,5.25,4.772,4.964,5.154,5.25,4.772,4.964,16025,8146,7879,514021.7,2571027.5414,237168.6,1184711.8731,276853.1,1386315.6683
2023-10-03,4.964,5.045,4.833,4.904,4.964,5.045,4.833,4.904,11673,5904,5769,311080.0,1535930.7966,153995.9,759939.6782,157084.1,775991.1184
2023-10-04,4.904,4.966,4.784,4.913,4.905,4.966,4.784,4.913,12657,6005,6652,310434.5,1519072.4188,155135.8,759249.4758,155298.7,759822.943
2023-10-05,4.913,4.942,4.684,4.794,4.907,4.942,4.684,4.794,7021,3718,3303,199461.1,957450.4433,95774.0,460472.8503,103687.1,496977.593
2023-10-06,4.794,4.905,4.791,4.834,4.797,4.905,4.791,4.834,4856,2851,2005,121060.3,586638.3358,67266.4,326243.2219,53793.9,260395.1139
2023-10-07,4.834,4.848,4.768,4.793,4.835,4.848,4.768,4.793,2771,1352,1419,73841.4,354237.4816,37396.9,179319.9444,36444.5,174917.5372
2023-10-08,4.793,4.874,4.73,4.807,4.794,4.874,4.73,4.807,5367,3097,2270,194316.0,933541.9708,125803.6,604589.9539,68512.4,328952.0169
2023-10-09,4.807,4.844,4.545,4.634,4.806,4.844,4.545,4.634,10004,5017,4987,315317.9,1475524.6798,153820.8,720655.0921,161497.1,754869.5877
2023-10-10,4.634,4.722,4.572,4.657,4.629,4.722,4.572,4.657,6694,3257,3437,200280.7,933336.5244,102977.5,479949.2739,97303.2,453387.2505
2023-10-11,4.657,4.699,4.547,4.615,4.658,4.699,4.547,4.615,5558,2708,2850,112673.6,520696.596,48785.0,225558.864,63888.6,295137.732
2023-10-12,4.615,4.661,4.561,4.634,4.611,4.661,4.561,4.634,4176,2262,1914,94253.0,435742.6682,46467.7,214866.3573,47785.3,220876.3109
2023-10-13,4.634,4.673,4.51,4.568,4.63,4.673,4.51,4.568,6268,3431,2837,158321.0,728078.7772,76413.1,351317.5388,81907.9,376761.2384
2023-10-14,4.568,4.652,4.542,4.568,4.567,4.652,4.542,4.568,3605,1892,1713,87171.7,400700.7936,42191.1,193931.8224,44980.6,206768.9712
2023-10-15,4.568,4.645,4.544,4.599,4.564,4.645,4.544,4.599,3852,2146,1706,96989.6,447106.8649,54482.6,251110.1324,42507.0,195996.7325
2023-10-16,4.599,4.856,4.585,4.675,4.602,4.856,4.585,4.675,11666,6070,5596,372881.8,1753104.1481,211732.5,996675.0163,161149.3,756429.1318
2023-10-17,4.675,4.686,4.439,4.587,4.679,4.686,4.439,4.587,6716,3537,3179,229022.7,1047513.8629,112539.7,513434.8411,116483.0,534079.0218
2023-10-18,4.587,4.651,4.517,4.563,4.589,4.651,4.517,4.563,7295,3630,3665,222678.9,1018757.9445,117348.6,537289.1677,105330.3,481468.7768
2023-10-19,4.563,4.624,4.46,4.579,4.566,4.624,4.46,4.579,6239,3157,3082,137113.6,626703.3708,63287.6,289502.0668,73826.0,337201.304
2023-10-20,4.579,4.792,4.558,4.745,4.583,4.792,4.558,4.745,9270,5448,3822,238887.3,1121617.7795,126587.7,594281.1431,112299.6,527336.6364
2023-10-21,4.745,4.899,4.745,4.834,4.747,4.899,4.746,4.834,4690,2217,2473,146740.7,707606.4494,79514.2,383576.0791,67226.5,324030.3703
2023-10-22,4.834,4.966,4.764,4.932,4.837,4.966,4.764,4.932,5837,2694,3143,150273.8,731094.6119,74562.8,362715.3547,75711.0,368379.2572
2023-10-23,4.932,5.06,4.843,4.992,4.937,5.06,4.843,4.992,13088,6596,6492,473637.8,2352618.7593,275833.0,1371132.589,197804.8,981486.1703
2023-10-24,4.992,5.38,4.887,5.04,4.993,5.38,4.887,5.04,23405,11103,12302,676036.4,3447714.6787,308770.1,1576395.3913,367266.3,1871319.2874
2023-10-25,5.04,5.189,4.783,4.931,5.046,5.189,4.783,4.931,12941,6587,6354,415319.0,2079678.9351,200628.5,1004179.9069,214690.5,1075499.0282
2023-10-26,4.931,4.978,4.601,4.783,4.927,4.978,4.601,4.783,18532,10174,8358,590015.8,2820225.8931,308294.2,1477122.5976,281721.6,1343103.2955
2023-10-27,4.783,4.84,4.665,4.833,4.78,4.84,4.665,4.833,10589,5989,4600,279452.0,1335290.1081,151173.9,722642.8598,128278.1,612647.2483
2023-10-28,4.833,4.969,4.833,4.931,4.834,4.969,4.834,4.931,8930,4567,4363,257394.2,1269043.3174,150565.4,742704.2671,106828.8,526339.0503
2023-10-29,4.931,4.964,4.848,4.873,4.936,4.964,4.848,4.873,4712,2398,2314,85703.5,421489.6441,42531.0,209457.3555,43172.5,212032.2886
2023-10-30,4.873,4.897,4.685,4.786,4.874,4.897,4.685,4.786,8429,4367,4062,262153.6,1260564.0929,127306.3,611981.8203,134847.3,648582.2726
2023-10-31,4.786,4.908,4.651,4.826,4.797,4.908,4.651,4.826,13520,6839,6681,334113.3,1608938.6235,165651.6,798321.7865,168461.7,810616.837
2023-11-01,4.826,4.986,4.701,4.907,4.826,4.986,4.701,4.907,12938,6117,6821,323425.3,1566800.5574,158575.4,767462.0334,164849.9,799338.524
2023-11-02,4.907,5.02,4.5,4.548,4.908,5.02,4.5,4.548,39206,18809,20397,1687295.2,7920464.8228,673060.2,3148854.2911,1014235.0,4771610.5317
2023-11-03,4.548,4.668,4.386,4.647,4.547,4.668,4.386,4.647,28778,16635,12143,1084127.1,4916241.3039,617818.8,2801975.13,466308.3,2114266.1739
2023-11-04,4.647,4.778,4.623,4.732,4.651,4.778,4.623,4.732,9922,5001,4921,334199.1,1562829.0423,176752.1,826889.8843,157447.0,735939.158
2023-11-05,4.732,4.875,4.693,4.802,4.732,4.875,4.693,4.802,12974,6088,6886,385078.4,1843453.9758,204016.3,975860.4606,181062.1,867593.5152
2023-11-06,4.802,4.907,4.728,4.873,4.803,4.907,4.728,4.873,10769,5697,5072,303069.1,1460814.9887,163602.3,788652.4692,139466.8,672162.5195
2023-11-07,4.873,4.996,4.787,4.878,4.874,4.996,4.787,4.878,18025,9009,9016,550937.7,2703999.902,268370.6,1317908.588,282567.1,1386091.314
2023-11-08,4.878,4.929,4.825,4.825,4.881,4.929,4.825,4.825,10107,5340,4767,298214.1,1451625.8209,148438.5,722615.0326,149775.6,729010.7883
2023-11-09,4.825,5.467,4.7,5.371,4.828,5.467,4.7,5.371,64366,32580,31786,1806772.0,9247288.425,926757.3,4747355.964,880014.7,4499932.461
2023-11-10,5.371,5.475,5.221,5.362,5.372,5.475,5.221,5.362,29075,16110,12965,802758.4,4304558.4209,437709.6,2348089.0004,365048.8,1956469.4205
2023-11-11,5.362,5.391,5.143,5.252,5.365,5.391,5.143,5.252,21646,11553,10093,597244.6,3144539.989,340116.3,1789844.5852,257128.3,1354695.4038
2023-11-12,5.252,5.433,5.091,5.275,5.251,5.433,5.091,5.275,15910,8136,7774,356563.6,1885155.3263,177242.1,937078.1496,179321.5,948077.1767
2023-11-13,5.275,5.426,5.163,5.26,5.277,5.426,5.163,5.26,18975,9999,8976,369662.1,1955028.5548,185133.9,979433.0532,184528.2,975595.5016
2023-11-14,5.26,5.315,4.938,5.067,5.259,5.315,4.938,5.067,16125,7845,8280,462875.2,2404440.2563,225136.1,1170217.3462,237739.1,1234222.9101
2023-11-15,5.067,5.261,5.059,5.227,5.072,5.261,5.059,5.227,11540,6362,5178,226702.6,1174863.9453,117149.8,607075.1029,109552.8,567788.8424
2023-11-16,5.227,5.314,5.003,5.061,5.229,5.314,5.003,5.061,14816,7223,7593,272240.8,1406841.8355,142282.0,736233.3129,129958.8,670608.5226
2023-11-17,5.061,5.171,4.858,5.022,5.058,5.171,4.858,5.022,10355,5011,5344,250141.5,1247247.89,117646.0,587255.5549,132495.5,659992.3351
2023-11-18,5.022,5.051,4.874,5.008,5.02,5.051,4.874,5.008,7106,3096,4010,162560.5,808135.4545,74187.2,368683.5062,88373.3,439451.9483
2023-11-19,5.008,5.144,4.946,5.127,4.996,5.144,4.946,5.127,5128,2488,2640,110658.3,555986.1103,53074.3,266705.1098,57584.0,289281.0005
2023-11-20,5.127,5.252,5.078,5.18,5.112,5.252,5.078,5.18,10624,5445,5179,299477.2,1542832.8809,150990.9,777840.8594,148486.3,764992.0215
2023-11-21,5.18,5.217,4.811,4.918,5.171,5.217,4.811,4.918,15968,7689,8279,296344.8,1491525.0119,148764.2,748642.1021,147580.6,742882.9098
2023-11-22,4.918,5.314,4.911,5.249,4.919,5.314,4.911,5.249,18772,9060,9712,488482.6,2546772.4332,225263.0,1175577.5987,263219.6,1371194.8345
2023-11-23,5.249,5.314,5.185,5.239,5.253,5.314,5.185,5.239,6623,4090,2533,104418.1,547840.9546,56683.7,297465.8132,47734.4,250375.1414
2023-11-24,5.239,5.418,5.23,5.302,5.242,5.418,5.23,5.302,8761,4487,4274,151825.0,811191.1117,83197.3,444899.5496,68627.7,366291.5621
2023-11-25,5.302,5.35,5.254,5.33,5.306,5.35,5.254,5.33,3769,2372,1397,57325.9,304642.0908,25185.4,133838.6825,32140.5,170803.4083
2023-11-26,5.33,5.376,5.191,5.276,5.332,5.376,5.191,5.276,7454,3878,3576,98499.5,522175.2325,46202.8,244951.5733,52296.7,277223.6592
2023-11-27,5.276,5.304,5.05,5.169,5.279,5.304,5.05,5.169,7379,3203,4176,110696.7,572118.9909,55334.6,286332.9263,55362.1,285786.0646
2023-11-28,5.169,5.272,5.089,5.221,5.167,5.272,5.089,5.221,4729,2366,2363,57074.0,296528.3286,30681.4,159393.662,26392.6,137134.6666
2023-11-29,5.221,5.285,5.146,5.177,5.222,5.285,5.146,5.177,4279,2274,2005,47923.4,249936.0455,22433.1,117092.6556,25490.3,132843.3899
2023-11-30,5.177,5.223,5.155,5.216,5.179,5.223,5.155,5.216,3714,1922,1792,38171.5,198175.9914,17741.7,92128.332,20429.8,106047.6594
2023-12-01,5.216,5.369,5.2,5.3,5.215,5.369,5.2,5.3,7277,3480,3797,131499.2,699308.3478,63325.6,336845.7586,68173.6,362462.5892
2023-12-02,5.3,5.518,5.292,5.495,5.303,5.518,5.292,5.495,13192,7734,5458,280614.2,1519597.4434,177793.3,962856.6766,102820.9,556740.7668
2023-12-03,5.495,5.631,5.44,5.587,5.496,5.631,5.44,5.587,9430,5159,4271,176624.6,973448.1991,108503.0,598083.6255,68121.6,375364.5736
2023-12-04,5.587,5.789,5.576,5.73,5.587,5.789,5.576,5.73,13424,6697,6727,227784.3,1294319.3136,127226.5,723382.3346,100557.8,570936.979
2023-12-05,5.73,5.846,5.558,5.842,5.732,5.846,5.558,5.842,10163,4760,5403,158809.2,902605.2873,70837.1,403245.7096,87972.1,499359.5777
2023-12-06,5.842,5.88,5.623,5.67,5.837,5.88,5.623,5.67,9112,4210,4902,116110.0,668121.3377,56609.2,325653.7852,59500.8,342467.5525
2023-12-07,5.67,6.03,5.595,5.96,5.669,6.03,5.595,5.96,15194,6606,8588,264498.9,1535831.9173,147441.6,853868.5923,117057.3,681963.325
2023-12-08,5.96,6.064,5.922,5.985,5.966,6.064,5.922,5.985,20243,8488,11755,330090.0,1975874.3325,159846.3,956476.1733,170243.7,1019398.1592
2023-12-09,5.985,6.113,5.899,5.938,5.986,6.113,5.899,5.938,11189,6101,5088,197599.5,1185204.446,110782.8,664298.2825,86816.7,520906.1635
2023-12-10,5.938,6.032,5.871,5.98,5.947,6.032,5.871,5.98,4619,2320,2299,63150.0,376081.5768,32785.0,195084.1193,30365.0,180997.4575
2023-12-11,5.98,5.997,4.964,5.661,5.984,5.997,4.964,5.661,21717,10942,10775,364463.6,2046145.2006,181667.0,1020425.419,182796.6,1025719.7816
2023-12-12,5.661,5.721,5.478,5.596,5.658,5.721,5.478,5.596,8982,4867,4115,173752.3,974526.5332,90308.7,505896.403,83443.6,468630.1302
2023-12-13,5.596,5.793,5.434,5.723,5.596,5.793,5.434,5.723,7734,4407,3327,114714.3,640487.4485,67909.3,378889.2218,46805.0,261598.2267
2023-12-14,5.723,5.899,5.419,5.874,5.726,5.899,5.419,5.874,11245,6030,5215,133914.9,773195.9715,68514.0,395818.8538,65400.9,377377.1177
2023-12-15,5.874,5.894,5.61,5.633,5.877,5.894,5.61,5.633,8017,3835,4182,100968.9,578668.2162,41697.1,239130.1207,59271.8,339538.0955
2023-12-16,5.633,5.744,5.593,5.659,5.634,5.744,5.593,5.659,8430,4487,3943,127813.1,727038.4341,74357.7,422935.2599,53455.4,304103.1742
2023-12-17,5.659,5.694,5.568,5.576,5.66,5.694,5.568,5.576,6305,2940,3365,60709.8,341852.7323,25970.3,146211.7661,34739.5,195640.9662
2023-12-18,5.576,5.631,5.356,5.613,5.574,5.631,5.356,5.613,14077,8046,6031,182498.1,1000262.3635,109297.5,598642.3209,73200.6,401620.0426
2023-12-19,5.613,5.739,5.428,5.522,5.616,5.739,5.428,5.522,9762,4940,4822,123151.8,689365.5403,59655.6,334203.512,63496.2,355162.0283
2023-12-20,5.522,5.732,5.497,5.579,5.52,5.732,5.497,5.579,8915,4735,4180,98241.1,551320.6923,50795.6,284493.0311,47445.5,266827.6612
2023-12-21,5.579,5.774,5.545,5.678,5.585,5.774,5.545,5.678,14291,7652,6639,279336.4,1587714.4299,141968.8,807803.63,137367.6,779910.7999
2023-12-22,5.678,5.939,5.66,5.896,5.678,5.939,5.66,5.896,24701,11912,12789,439498.7,2562711.059,222907.9,1301040.1943,216590.8,1261670.8647
2023-12-23,5.896,5.919,5.74,5.853,5.899,5.919,5.74,5.853,8451,3493,4958,129164.7,752690.15,53631.3,312556.0203,75533.4,440134.1297
2023-12-24,5.853,5.891,5.671,5.747,5.855,5.891,5.671,5.747,10227,5270,4957,140559.5,815806.5663,64745.2,375743.2285,75814.3,440063.3378
2023-12-25,5.747,5.85,5.703,5.768,5.748,5.85,5.703,5.768,8171,3614,4557,131889.1,763492.3502,55100.7,318643.2634,76788.4,444849.0868
2023-12-26,5.768,5.789,5.477,5.659,5.774,5.789,5.477,5.659,12705,6831,5874,195731.4,1103628.5256,95062.6,536206.0356,100668.8,567422.49
2023-12-27,5.659,6.058,5.584,6.028,5.665,6.058,5.584,6.028,17111,9155,7956,256447.4,1507829.8997,138049.7,812220.2356,118397.7,695609.6641
2023-12-28,6.028,6.203,5.881,5.967,6.029,6.203,5.881,5.967,16666,7481,9185,234964.2,1421812.9667,112083.8,678032.0054,122880.4,743780.9613
2023-12-29,5.967,6.066,5.725,5.858,5.967,6.066,5.725,5.858,12779,6194,6585,184843.8,1093616.4973,103458.2,611703.7852,81385.6,481912.7121
2023-12-30,5.858,5.91,5.764,5.83,5.854,5.91,5.764,5.83,6690,3372,3318,97899.5,571827.5267,51804.1,302610.1953,46095.4,269217.3314
2023-12-31,5.83,5.904,5.718,5.782,5.833,5.904,5.718,5.782,9270,5545,3725,134392.5,781540.8301,80094.0,465156.1234,54298.5,316384.7067
2024-01-01,5.782,5.961,5.75,5.96,5.785,5.961,5.75,5.96,8554,5084,3470,108526.7,635929.5431,64354.7,377531.1265,44172.0,258398.4166
2024-01-02,5.96,6.176,5.945,5.993,5.963,6.176,5.945,5.993,14612,8435,6177,233076.8,1410241.4947,139499.1,844720.7176,93577.7,565520.7771
2024-01-03,5.993,6.245,5.079,5.61,5.989,6.245,5.079,5.61,25236,13980,11256,446951.1,2530769.1506,235901.4,1331595.3148,211049.7,1199173.8358
2024-01-04,5.61,5.824,5.568,5.742,5.61,5.824,5.568,5.742,13175,7313,5862,186437.8,1060558.1781,102130.1,580964.4037,84307.7,479593.7744
2024-01-05,5.742,5.9,5.57,5.749,5.753,5.9,5.57,5.749,16463,8869,7594,224576.3,1276540.8485,131361.0,747615.2447,93215.3,528925.6038
2024-01-06,5.749,5.78,5.589,5.679,5.753,5.78,5.589,5.679,9273,5087,4186,142266.4,808979.7741,89570.9,509521.6287,52695.5,299458.1454
2024-01-07,5.679,5.749,5.564,5.617,5.681,5.749,5.564,5.617,11668,6582,5086,148399.2,840259.9961,87897.5,498006.5726,60501.7,342253.4235
2024-01-08,5.617,5.991,5.457,5.919,5.619,5.991,5.457,5.919,22737,11773,10964,277463.5,1576157.3327,152663.6,868658.5313,124799.9,707498.8014
2024-01-09,5.919,6.027,5.677,5.955,5.922,6.027,5.677,5.955,12254,6040,6214,136466.7,795850.1539,71377.3,416882.3234,65089.4,378967.8305
2024-01-10,5.955,6.637,5.929,6.506,5.949,6.637,5.929,6.506,26369,14118,12251,283992.1,1764999.2854,156418.8,975340.2448,127573.3,789659.0406
2024-01-11,6.506,6.77,6.46,6.624,6.507,6.77,6.46,6.624,20814,11816,8998,288111.4,1901902.1856,149788.6,989568.633,138322.8,912333.5526
2024-01-12,6.624,6.89,6.24,6.412,6.638,6.89,6.24,6.412,19458,9460,9998,218136.1,1446716.345,111587.4,741774.7976,106548.7,704941.5474
2024-01-13,6.412,6.571,6.332,6.531,6.411,6.571,6.332,6.531,6808,3363,3445,104703.6,676505.7896,44481.6,287718.4252,60222.0,388787.3644
2024-01-14,6.531,6.553,6.28,6.287,6.532,6.553,6.28,6.287,7087,3849,3238,93407.5,600504.8756,42530.5,272065.1177,50877.0,328439.7579
2024-01-15,6.287,6.482,6.279,6.394,6.293,6.482,6.279,6.394,5068,2639,2429,56175.5,359502.9556,31652.0,202636.866,24523.5,156866.0896
2024-01-16,6.394,6.644,6.334,6.588,6.389,6.644,6.334,6.588,5300,2771,2529,49862.0,322186.3193,21852.0,141109.9536,28010.0,181076.3657
2024-01-17,6.588,7.0,6.343,6.434,6.588,7.0,6.343,6.434,10332,4720,5612,212325.0,1390122.842,101281.8,671347.2271,111043.2,718775.6149
2024-01-18,6.434,6.455,6.141,6.255,6.437,6.455,6.141,6.255,11199,4169,7030,144813.3,918083.0402,80273.6,508316.1521,64539.7,409766.8881
2024-01-19,6.255,6.359,6.107,6.327,6.259,6.359,6.107,6.327,8040,2768,5272,42241.9,263822.6652,20813.5,129853.9404,21428.4,133968.7248
2024-01-20,6.327,6.336,6.206,6.253,6.326,6.336,6.206,6.253,11494,4534,6960,129138.4,808449.206,51273.4,320591.2752,77865.0,487857.9308
2024-01-21,6.253,6.302,6.196,6.211,6.254,6.302,6.196,6.211,13520,6548,6972,188005.6,1175704.5126,90290.2,564678.3,97715.4,611026.2126
2024-01-22,6.211,6.242,5.838,5.865,6.216,6.242,5.838,5.865,16264,8459,7805,214925.8,1302514.3102,109116.2,661486.1679,105809.6,641028.1423
2024-01-23,5.865,5.974,5.486,5.706,5.863,5.974,5.486,5.706,8496,4798,3698,124036.7,702817.673,69479.9,393331.9875,54556.8,309485.6855
2024-01-24,5.706,5.75,5.58,5.677,5.703,5.75,5.58,5.677,5202,2976,2226,64561.5,365802.0952,31474.4,178226.3293,33087.1,187575.7659
2024-01-25,5.677,5.686,5.508,5.641,5.677,5.686,5.508,5.641,5167,2648,2519,38658.1,217052.8397,22951.8,128932.861,15706.3,88119.9787
2024-01-26,5.641,5.784,5.589,5.751,5.633,5.784,5.589,5.751,5566,3826,1740,45767.8,261227.2559,26459.1,151172.3446,19308.7,110054.9113
2024-01-27,5.751,5.79,5.705,5.755,5.752,5.79,5.705,5.755,3184,2174,1010,32045.2,184545.5618,17188.9,98995.08,14856.3,85550.4818
2024-01-28,5.755,5.846,5.685,5.727,5.754,5.846,5.685,5.727,3767,2247,1520,33321.3,192475.1559,19979.3,115512.5583,13342.0,76962.5976
2024-01-29,5.727,5.885,5.663,5.864,5.725,5.885,5.663,5.864,13803,7654,6149,140743.6,812632.9171,73243.3,422867.1316,67500.3,389765.7855
2024-01-30,5.864,6.23,5.8,5.936,5.866,6.23,5.8,5.936,33356,18122,15234,607020.5,3571878.9193,398741.4,2345621.5728,208279.1,1226257.3465
2024-01-31,5.936,5.964,5.744,5.789,5.939,5.964,5.744,5.789,8586,4136,4450,106658.2,627558.1177,56311.6,331302.3021,50346.6,296255.8156
2024-02-01,5.789,5.864,5.688,5.851,5.79,5.864,5.688,5.851,4648,2548,2100,62976.3,363554.5373,36472.9,210678.7625,26503.4,152875.7748
2024-02-02,5.851,5.908,5.81,5.863,5.848,5.908,5.81,5.863,3421,2139,1282,32483.9,190295.6303,19462.2,114023.8503,13021.7,76271.78
2024-02-03,5.863,5.938,5.822,5.832,5.863,5.938,5.822,5.832,6351,2837,3514,104420.3,614276.0411,57940.9,340947.3172,46479.4,273328.7239
2024-02-04,5.832,5.86,5.77,5.807,5.831,5.86,5.77,5.807,3014,1832,1182,33211.9,193446.5608,21132.3,123141.9988,12079.6,70304.562
2024-02-05,5.807,5.938,5.751,5.836,5.803,5.938,5.751,5.836,3316,1918,1398,26222.5,153451.2489,14524.6,85011.6807,11697.9,68439.5682
2024-02-06,5.836,6.128,5.531,6.015,5.836,6.128,5.531,6.015,46387,21887,24500,958135.9,5629208.4861,420683.7,2483655.532,537452.2,3145552.9541
2024-02-07,6.015,6.219,5.94,6.146,6.018,6.219,5.94,6.146,24390,12210,12180,615398.7,3718454.937,323429.7,1955048.3368,291969.0,1763406.6002
2024-02-08,6.146,6.247,6.115,6.14,6.147,6.247,6.115,6.14,13586,5324,8262,297580.9,1833835.01,120957.1,745820.3658,176623.8,1088014.6442
2024-02-09,6.14,6.45,6.14,6.308,6.14,6.45,6.14,6.308,13308,5781,7527,253674.5,1596134.1718,108529.1,682724.287,145145.4,913409.8848
2024-02-10,6.308,6.43,6.0,6.338,6.31,6.43,6.0,6.338,13683,6675,7008,291362.5,1835621.0643,135347.5,851323.0411,156015.0,984298.0232
2024-02-11,6.338,6.45,6.198,6.362,6.339,6.45,6.198,6.362,6898,3266,3632,138173.3,882486.1136,59087.3,377200.3016,79086.0,505285.812
2024-02-12,6.362,6.792,6.27,6.74,6.365,6.792,6.27,6.74,14001,6442,7559,243509.4,1577277.3988,95106.3,616583.0741,148403.1,960694.3247
2024-02-13,6.74,6.831,6.577,6.7,6.751,6.831,6.577,6.7,13451,7312,6139,200167.6,1343929.7481,99569.3,668494.9535,100598.3,675434.7946
2024-02-14,6.7,7.121,6.652,7.041,6.701,7.121,6.652,7.041,13372,6604,6768,193706.1,1340057.8401,94420.4,652336.4359,99285.7,687721.4042
2024-02-15,7.041,7.276,6.999,7.153,7.035,7.276,6.999,7.153,9640,4806,4834,159208.4,1134190.8666,65724.9,468025.0158,93483.5,666165.8508
2024-02-16,7.153,7.247,6.984,7.109,7.158,7.247,6.984,7.109,5845,2771,3074,102976.5,735463.0487,51136.1,364905.7488,51840.4,370557.2999
2024-02-17,7.109,7.109,6.89,7.071,7.104,7.107,6.89,7.071,2591,1185,1406,57738.0,405315.5293,21031.4,147633.9051,36706.6,257681.6242
2024-02-18,7.071,7.328,7.012,7.294,7.071,7.328,7.012,7.294,4408,1903,2505,88389.1,632099.6339,42082.6,301420.5282,46306.5,330679.1057
2024-02-19,7.294,7.589,7.238,7.454,7.298,7.589,7.238,7.454,17425,8999,8426,411053.2,3031174.2812,246022.7,1813621.185,165030.5,1217553.0962
2024-02-20,7.454,7.475,7.162,7.407,7.45,7.475,7.162,7.407,1412,794,618,32974.0,243329.8366,22074.6,162833.9792,10899.4,80495.8574
