,Time,BTC_Median_Transaction_Value_USD,ETH_Median_Transaction_Value_USD,XRP_Median_Transaction_Value_USD,DOGE_Median_Transaction_Value_USD,LTC_Median_Transaction_Value_USD,BCH_Median_Transaction_Value_USD,XMR_Median_Transaction_Value_USD,DASH_Median_Transaction_Value_USD,ZEC_Median_Transaction_Value_USD
5062,2024-05-26,104.241,8.22e-13,,75.895,173.883,0.0798,,66.283,540.468
5063,2024-05-27,158.563,7.8e-08,,1.922,100.43,0.0638,,48.51,383.851
5064,2024-05-28,128.153,,,39.314,70.22,0.121,,36.371,166.627
5065,2024-05-29,172.647,,,8.073,10.211,0.0942,,37.346,188.722
5066,2024-05-30,202.759,,,120.538,49.638,0.0693,,59.801,165.401
5067,2024-05-31,201.685,,,1.569,58.697,0.0627,,36.043,131.524
5068,2024-06-01,159.795,,,30.071,125.136,204.728,,42.264,171.658
5069,2024-06-02,164.888,,,23.584,148.738,0.0601,,35.8,199.789
5070,2024-06-03,136.132,,,0.853,139.721,0.0355,,46.982,261.949
5071,2024-06-04,185.563,,,11.054,161.896,0.0557,,46.452,401.468
5072,2024-06-05,161.061,,,1.543,1.695,0.0749,,47.8,403.412
5073,2024-06-06,197.362,,,0.833,1.627,0.0322,,40.301,242.791
5074,2024-06-07,345.621,,,1.269,1.39,387.169,,41.497,357.834
5075,2024-06-08,190.29,,,0.768,1.265,0.0644,,50.19,244.141
5076,2024-06-09,127.288,,,5.847,1.284,204.858,,54.193,354.132
5077,2024-06-10,194.3,,,1.451,0.941,234.933,,68.611,2.654
5078,2024-06-11,193.913,,,19.303,0.816,287.369,,76.91,0.000594
5079,2024-06-12,147.721,,,0.000143,0.719,156.241,,46.584,0.000606
5080,2024-06-13,165.477,,,0.000143,0.681,226.982,,52.33,0.0006
5081,2024-06-14,135.753,,,5.563,100.762,259.76,,47.487,0.000597
5082,2024-06-15,113.837,,,4.574,20.23,247.527,,45.8,0.000589
5083,2024-06-16,172.078,,,6.398,134.025,226.849,,59.203,0.00059
5084,2024-06-17,198.703,,,8.204,65.345,176.849,,64.493,0.000575
5085,2024-06-18,178.129,,,0.543,17.703,190.887,,43.943,0.000524
5086,2024-06-19,135.991,,,0.565,4.977,175.494,,29.117,0.00053
5087,2024-06-20,139.447,,,0.000124,3.203,105.536,,29.926,0.000524
5088,2024-06-21,127.347,0.368,,0.000124,1.643,150.633,,60.735,0.00052
5089,2024-06-22,85.421,0.606,,0.000124,41.141,39.685,,31.137,0.000518
5090,2024-06-23,96.756,7.03e-08,,0.594,0.862,34.037,,19.295,0.000519
5091,2024-06-24,98.324,,,0.000119,1.595,0.055,,36.479,0.000507
5092,2024-06-25,140.042,7.82e-09,,0.000124,1.174,0.0517,,23.756,0.000517
5093,2024-06-26,98.607,8.96e-06,,18.155,2.565,0.056,,23.96,0.000516
5094,2024-06-27,133.474,,,0.24,62.949,0.0626,,24.927,0.000527
5095,2024-06-28,52.23,,,0.514,9.601,0.104,,49.802,0.00054
5096,2024-06-29,29.528,0.0408,,0.000123,58.112,83.288,,33.281,0.000533
5097,2024-06-30,48.72,2.94e-07,,0.000122,110.673,0.062,,37.502,0.00053
5098,2024-07-01,37.896,,,0.000125,193.958,33.046,,24.571,0.000536
5099,2024-07-02,66.583,,,0.000124,146.752,0.0515,,24.149,0.000535
5100,2024-07-03,72.123,,,0.00012,169.501,0.0508,,37.427,0.000533
5101,2024-07-04,103.535,,,0.000111,137.288,0.049,,36.278,0.000507
5102,2024-07-05,83.745,,,0.963,46.659,0.0634,,52.471,0.000453
5103,2024-07-06,58.941,,,0.000109,43.807,132.696,,60.744,0.000494
5104,2024-07-07,44.817,,,0.979,166.904,7.838,,25.425,0.000509
5105,2024-07-08,73.368,,,5.054,2.463,0.0438,,34.798,0.000506
5106,2024-07-09,53.471,3.09e-13,,46.039,1.91,0.0434,,24.897,0.000564
5107,2024-07-10,75.136,,,0.000108,167.062,0.0814,,23.767,0.000598
5108,2024-07-11,37.986,,,33.407,167.594,0.047,,23.411,0.000612
5109,2024-07-12,57.851,6.29e-08,,0.943,188.676,179.902,,57.888,0.000615
5110,2024-07-13,63.413,4.34e-07,,0.00011,99.872,214.097,,38.823,0.000664
5111,2024-07-14,40.921,6.49e-08,,1.0,16.595,194.999,,26.102,0.000728
5112,2024-07-15,57.113,,,8.09,20.386,0.0991,,22.191,0.000756
5113,2024-07-16,51.348,,,55.073,103.189,0.0525,,21.847,0.000757
5114,2024-07-17,89.371,,,1.346,48.736,8.507,,19.633,0.000802
5115,2024-07-18,65.825,,,3.402,35.343,0.0805,,24.89,0.000804
5116,2024-07-19,85.141,,,0.000121,14.91,0.0497,,33.067,0.000784
5117,2024-07-20,25.396,,,0.000129,3.313,183.018,,27.847,0.00076
5118,2024-07-21,19.782,,,6.034,11.674,153.13,,14.092,0.000804
5119,2024-07-22,34.832,,,13.962,29.469,152.001,,24.734,0.000824
5120,2024-07-23,41.066,,,0.000134,12.687,0.0791,,21.442,0.000788
5121,2024-07-24,43.495,,,0.000131,64.295,0.0741,,27.494,0.000773
5122,2024-07-25,29.523,,,11.973,187.884,0.0715,,22.999,0.00077
5123,2024-07-26,55.346,,,0.00013,191.121,0.0845,,29.03,0.000826
5124,2024-07-27,32.252,,,0.000134,174.423,124.548,,45.678,0.000816
5125,2024-07-28,28.031,5.24e-08,,0.00013,147.296,225.946,,45.367,0.000827
5126,2024-07-29,60.582,,,0.000132,154.768,0.0986,,37.487,0.00084
5127,2024-07-30,35.473,,,0.000128,178.036,0.0567,,24.948,0.000836
5128,2024-07-31,42.248,,,0.000125,2.222,0.0578,,26.98,0.000825
5129,2024-08-01,52.367,,,0.000119,48.761,0.0537,,28.28,0.000838
5130,2024-08-02,100.024,,,0.000115,164.672,0.0545,,27.607,0.000836
5131,2024-08-03,39.926,,,0.000111,159.7,211.004,,61.709,0.000849
5132,2024-08-04,20.052,,,0.406,3.106,263.785,,25.619,0.000818
5133,2024-08-05,39.583,,,9.16e-05,5.903,221.245,,36.894,0.000755
5134,2024-08-06,38.565,,,9.76e-05,18.917,206.497,,29.133,0.000803
5135,2024-08-07,51.952,,,9.81e-05,49.711,151.838,,57.257,0.000843
5136,2024-08-08,34.127,,,0.000101,153.674,180.433,,35.586,0.000871
5137,2024-08-09,44.567,,,0.000104,46.284,0.0265,,65.29,0.000982
5138,2024-08-10,19.786,2.9e-05,,0.000104,139.499,0.023,,40.691,0.00107
5139,2024-08-11,24.276,2.33e-12,,0.000106,11.539,130.754,,36.943,0.00106
5140,2024-08-12,39.067,,,1.058,91.754,1.421,,25.249,0.00108
5141,2024-08-13,23.829,,,0.000106,139.523,0.0415,,15.304,0.00109
5142,2024-08-14,49.663,1.358,,0.195,21.315,0.0381,,25.997,0.00113
5143,2024-08-15,35.11,0.633,,8.844,20.304,0.0373,,32.996,0.00109
5144,2024-08-16,40.101,,,27.473,109.112,0.0672,,35.929,0.00109
5145,2024-08-17,23.298,5.35e-08,,0.000102,135.974,0.0222,,51.513,0.00112
5146,2024-08-18,28.788,4.09e-08,,5.157,140.385,0.0352,,43.647,0.00112
5147,2024-08-19,33.21,,,0.174,12.354,0.0313,,50.177,0.00109
5148,2024-08-20,26.99,,,0.000104,97.826,0.0311,,67.565,0.00108
5149,2024-08-21,27.264,,,41.58,46.407,0.0298,,38.71,0.00109
5150,2024-08-22,29.804,,,3.453,13.055,0.0226,,31.302,0.00107
5151,2024-08-23,13.925,,,3.547,180.75,201.909,,22.574,0.00106
5152,2024-08-24,11.968,2.82e-13,,3.647,150.772,325.394,,34.64,0.00111
5153,2024-08-25,22.24,,,0.00011,134.362,279.831,,34.418,0.00107
5154,2024-08-26,30.261,,,0.000108,118.567,188.005,,30.455,0.00102
5155,2024-08-27,15.155,,,0.000104,143.408,266.93,,24.534,0.000944
5156,2024-08-28,11.216,,,0.119,158.61,237.016,,29.9,0.000886
5157,2024-08-29,20.916,,,1.693,175.006,235.912,,23.804,0.000877
5158,2024-08-30,29.812,,,1.098,194.991,210.27,,30.285,0.000856
5159,2024-08-31,25.063,,,4.063,26.051,203.205,,38.69,0.000848
5160,2024-09-01,24.545,,,0.149,4.898,206.747,,32.529,0.000818
5161,2024-09-02,29.833,5.15e-08,,0.145,2.47,179.509,,35.19,0.000755
5162,2024-09-03,38.36,,,0.148,1.683,154.612,,43.708,0.000766
5163,2024-09-04,34.165,,,0.145,2.492,349.747,,33.708,0.000755
5164,2024-09-05,32.19,,,9.76e-05,136.941,0.0442,,42.784,0.000756
5165,2024-09-06,24.446,,,0.144,172.616,0.0735,,35.568,0.000712
5166,2024-09-07,23.701,,,9.4e-05,151.196,0.295,,40.681,0.000717
5167,2024-09-08,16.965,,,9.55e-05,151.197,0.0394,,45.435,0.000717
5168,2024-09-09,20.276,,,0.446,166.482,0.073,,31.283,0.000735
5169,2024-09-10,18.795,,,0.155,173.148,0.0755,,42.554,291.089
5170,2024-09-11,34.458,,,0.151,164.515,136.225,,44.629,0.00077
5171,2024-09-12,25.085,,,0.000102,157.242,111.964,,21.658,0.000769
5172,2024-09-13,49.377,,,0.000105,189.044,0.0818,,33.714,0.000774
5173,2024-09-14,19.139,,,0.000106,158.391,214.39,,31.6,0.000792
5174,2024-09-15,18.735,,,0.000105,152.401,305.031,,69.87,0.00079
5175,2024-09-16,22.613,,,0.000101,156.225,0.0425,,93.424,0.000755
5176,2024-09-17,28.926,,,0.000101,158.034,0.0426,,69.667,0.000764
5177,2024-09-18,26.348,,,0.000101,144.053,0.0733,,42.936,0.000773
5178,2024-09-19,62.089,,,0.000105,172.477,0.0737,,35.006,0.000818
5179,2024-09-20,37.258,,,0.000106,172.618,0.044,,65.337,0.000812
5180,2024-09-21,26.089,,,0.000107,150.848,232.256,,89.857,0.000805
5181,2024-09-22,14.738,,,0.000107,144.727,201.405,,52.051,0.000783
5182,2024-09-23,36.012,,,0.000107,150.045,200.721,,41.908,0.000772
5183,2024-09-24,52.076,,,6.654,165.186,184.04,,25.708,0.000765
5184,2024-09-25,48.812,,,0.00011,162.761,181.951,,33.227,0.000759
5185,2024-09-26,63.592,,,0.000114,168.063,197.007,,46.616,0.000764
5186,2024-09-27,94.438,,,1.042,122.403,161.421,,59.215,0.00079
5187,2024-09-28,62.323,,,0.000126,68.542,198.814,,41.529,0.000782
5188,2024-09-29,25.816,,,0.000127,119.231,51.5,,25.538,0.000758
5189,2024-09-30,32.925,,,0.00012,123.46,41.219,,32.502,0.000736
5190,2024-10-01,31.747,,,0.000114,194.082,0.0832,,24.018,0.00072
5191,2024-10-02,31.569,,,0.000107,170.442,0.0432,,20.26,0.000693
5192,2024-10-03,30.703,,,0.000105,174.515,0.0457,,18.3,0.000664
5193,2024-10-04,39.885,,,0.000108,173.81,0.0437,,22.463,0.000685
5194,2024-10-05,48.103,,,0.000109,147.084,66.857,,45.756,0.000707
5195,2024-10-06,35.045,,,0.00011,145.442,295.439,,23.835,0.000737
5196,2024-10-07,47.598,,,0.000113,155.838,163.355,,20.398,0.000762
5197,2024-10-08,57.984,,,0.000108,162.023,47.425,,18.737,0.000751
5198,2024-10-09,94.856,,,0.000109,155.565,163.421,,15.124,0.000751
5199,2024-10-10,78.833,,,0.000106,119.199,174.174,,25.017,0.000798
5200,2024-10-11,95.088,,,0.037,174.498,0.0725,,33.762,0.000925
5201,2024-10-12,102.595,2.49e-10,,1.812,93.482,222.809,,26.304,0.000917
5202,2024-10-13,96.068,,,1.521,150.645,171.586,,23.801,0.000913
5203,2024-10-14,114.059,,,0.114,101.509,0.0749,,14.443,0.00094
5204,2024-10-15,113.692,,,0.000116,156.195,194.983,,21.687,0.000964
5205,2024-10-16,125.089,,,2.587,165.65,215.495,,14.622,0.000982
5206,2024-10-17,115.014,,,0.000124,171.565,213.776,,11.895,0.000933
5207,2024-10-18,180.407,,,0.000135,105.514,0.048,,24.991,0.000935
5208,2024-10-19,80.343,,,0.000143,154.698,180.426,,19.183,0.000932
5209,2024-10-20,64.472,,,0.000141,144.857,170.522,,34.41,0.000946
5210,2024-10-21,72.65,,,0.000144,162.772,0.0499,,16.991,0.000973
5211,2024-10-22,78.57,,,6.322,152.572,0.0776,,14.168,0.00097
5212,2024-10-23,58.94,,,0.152,161.509,198.827,,18.53,0.00098
5213,2024-10-24,106.919,,,0.00014,160.992,177.011,,16.153,0.000963
5214,2024-10-25,110.789,,,0.000138,181.026,142.926,,20.77,0.00095
5215,2024-10-26,22.208,,,0.887,151.35,197.85,,16.792,0.000924
5216,2024-10-27,14.66,,,0.31,147.905,165.96,,15.569,0.000891
5217,2024-10-28,31.375,,,0.000148,155.109,199.088,,11.188,0.000986
5218,2024-10-29,50.308,,,0.000169,166.149,0.0494,,18.413,0.000995
5219,2024-10-30,28.679,,,0.000171,166.907,268.521,,16.27,0.001
5220,2024-10-31,66.512,,,0.000168,181.999,258.296,,20.259,0.000975
5221,2024-11-01,54.057,,,0.00016,176.398,186.68,,52.46,0.000968
5222,2024-11-02,54.961,,,0.00016,122.642,101.643,,33.029,0.000969
5223,2024-11-03,69.307,,,0.00015,144.723,7.658,,21.794,0.00095
5224,2024-11-04,77.546,,,0.000155,161.471,180.95,,13.083,0.000965
5225,2024-11-05,42.281,,,0.000169,178.644,229.318,,21.795,0.000977
5226,2024-11-06,189.889,,,0.000196,90.198,261.213,,24.693,298.597
5227,2024-11-07,72.628,,,0.000193,173.827,165.862,,21.187,399.794
5228,2024-11-08,142.572,,,0.000197,182.61,204.984,,31.402,353.029
5229,2024-11-09,102.868,,,0.000206,160.2,198.123,,21.7,218.733
5230,2024-11-10,95.035,,,0.000244,149.363,184.311,,25.591,477.027
5231,2024-11-11,353.378,,,0.000299,154.411,168.233,,17.354,359.645
5232,2024-11-12,315.7,,,0.000381,157.312,231.361,,70.688,377.882
5233,2024-11-13,245.451,,,0.000388,153.8,221.617,,1817.0,277.744
5234,2024-11-14,267.009,,,0.000393,160.613,0.00794,,3304.0,451.668
5235,2024-11-15,198.207,,,0.000368,150.141,162.787,,3880.0,256.215
5236,2024-11-16,104.878,,,0.000374,155.021,134.671,,4277.0,308.58
5237,2024-11-17,70.155,,,0.000361,154.49,166.608,,1058.0,325.946
5238,2024-11-18,119.109,,,0.00037,162.27,146.398,,758.452,219.279
5239,2024-11-19,112.819,,,0.000388,163.222,143.245,,180.542,440.354
5240,2024-11-20,138.401,,,0.000385,156.997,157.634,,502.209,209.467
5241,2024-11-21,361.649,,,0.000384,164.37,217.938,,456.562,216.726
5242,2024-11-22,177.797,,,0.000397,182.968,337.266,,328.511,303.254
5243,2024-11-23,177.72,,,0.000445,183.169,317.815,,632.447,411.953
5244,2024-11-24,121.088,,,0.000427,163.169,348.81,,306.239,387.414
5245,2024-11-25,109.094,,,0.000417,185.222,334.294,,559.69,189.882
5246,2024-11-26,217.068,,,16.168,193.252,94.482,,394.139,64.807
5247,2024-11-27,141.436,,,0.593,204.21,97.204,,309.507,277.509
5248,2024-11-28,66.181,,,0.000403,201.976,91.861,,831.703,283.318
5249,2024-11-29,328.029,,,0.000414,204.107,198.533,,359.632,279.66
5250,2024-11-30,81.069,,,0.000424,186.633,253.264,,414.512,654.808
5251,2024-12-01,107.29,,,5.078,168.759,281.5,,603.588,433.822
5252,2024-12-02,586.892,,,0.000428,195.552,264.7,,324.629,621.795
5253,2024-12-03,237.981,,,0.000415,209.736,362.359,,65.291,634.382
5254,2024-12-04,188.235,,,2.03,214.52,41.107,,123.264,372.203
5255,2024-12-05,252.696,,,0.000438,214.955,0.119,,207.399,407.96
5256,2024-12-06,239.758,,,0.000434,215.832,65.195,,176.986,483.981
5257,2024-12-07,190.838,,,0.000447,177.909,224.295,,146.745,276.455
5258,2024-12-08,142.619,,,0.000462,166.902,127.304,,150.048,288.099
5259,2024-12-09,216.496,,,0.00044,196.491,50.061,,21.253,244.637
5260,2024-12-10,271.909,,,30.897,196.976,0.128,,3.059,181.919
5261,2024-12-11,275.048,,,328.382,184.369,0.223,,76.763,343.405
5262,2024-12-12,283.297,,,161.734,179.098,243.203,,61.346,214.985
5263,2024-12-13,186.69,,,0.000406,199.24,295.753,,65.496,86.651
5264,2024-12-14,143.978,,,86.673,170.155,349.333,,67.456,163.658
5265,2024-12-15,203.707,,,121.947,167.965,335.636,,154.693,346.949
5266,2024-12-16,433.657,,,1.196,190.367,0.147,,121.93,425.543
5267,2024-12-17,309.654,,,45.359,201.526,0.117,,70.167,189.059
5268,2024-12-18,206.307,,,0.000383,203.505,0.111,,35.092,269.795
5269,2024-12-19,243.091,,,27.042,209.374,0.114,,38.417,304.896
5270,2024-12-20,290.633,,,284.586,220.588,0.0924,,159.718,310.674
5271,2024-12-21,230.351,,,0.00411,195.793,362.601,,84.094,293.501
5272,2024-12-22,147.631,,,129.874,177.799,205.03,,109.898,269.835
5273,2024-12-23,511.025,,,212.045,183.954,246.524,,71.096,299.079
5274,2024-12-24,358.196,,,268.024,197.84,196.17,,83.089,423.73
5275,2024-12-25,99.402,,,103.436,176.553,175.014,,109.637,977.964
5276,2024-12-26,260.678,,,11.313,159.626,156.758,,133.146,381.372
5277,2024-12-27,240.458,,,146.807,186.904,249.166,,71.419,325.931
5278,2024-12-28,235.238,,,228.891,180.744,247.72,,137.376,364.656
5279,2024-12-29,112.018,,,152.623,163.65,248.707,,206.922,183.468
5280,2024-12-30,194.368,,,137.098,185.699,203.835,,120.935,592.095
5281,2024-12-31,263.307,,,112.654,191.198,253.008,,153.146,360.608
5282,2025-01-01,179.336,,,94.364,166.102,251.063,,116.123,211.413
5283,2025-01-02,147.251,,,149.67,155.279,194.13,,123.946,235.85
5284,2025-01-03,187.357,,,91.854,174.364,264.865,,94.421,280.415
5285,2025-01-04,86.634,,,112.27,160.034,274.375,,128.314,161.235
5286,2025-01-05,87.231,,,123.925,154.849,184.726,,146.645,291.581
5287,2025-01-06,194.83,,,134.404,176.122,0.11,,144.907,302.175
5288,2025-01-07,209.519,,,0.000379,191.579,0.193,,89.528,279.667
5289,2025-01-08,187.762,,,15.853,186.334,0.12,,103.661,221.599
5290,2025-01-09,95.97,,,96.797,194.827,0.091,,48.868,99.695
5291,2025-01-10,149.371,,,0.23,196.719,251.129,,101.218,179.912
5292,2025-01-11,121.92,,,10.066,171.463,300.51,,79.074,168.685
5293,2025-01-12,66.007,,,54.879,163.416,262.434,,75.849,168.465
5294,2025-01-13,126.211,,,66.199,183.008,246.771,,42.27,140.558
5295,2025-01-14,214.732,2.72e-08,,23.755,183.721,216.959,,43.563,99.583
5296,2025-01-15,250.383,,,8.51,203.217,257.926,,50.007,139.318
5297,2025-01-16,259.133,,,151.284,206.702,184.423,,62.061,185.068
5298,2025-01-17,268.614,,,0.000403,238.202,285.353,,57.821,322.55
5299,2025-01-18,222.991,,,0.000402,196.194,279.883,,66.078,420.634
5300,2025-01-19,255.306,1.09e-06,,0.000388,196.298,259.677,,55.707,250.555
5301,2025-01-20,418.781,1.74,,8.761,202.068,151.256,,104.88,265.081
5302,2025-01-21,370.376,,,42.724,206.509,109.11,,82.707,299.538
5303,2025-01-22,161.457,,,9.259,219.647,82.371,,47.619,245.05
5304,2025-01-23,355.25,2.04e-13,,5.829,211.659,8.273,,73.966,189.025
5305,2025-01-24,201.674,,,0.11,218.037,0.249,,84.511,263.882
5306,2025-01-25,181.635,0.0423,,0.0422,203.859,163.045,,127.862,207.789
5307,2025-01-26,177.773,,,0.00704,197.716,189.24,,100.274,232.8
5308,2025-01-27,266.82,,,0.00646,201.982,208.192,,111.03,274.244
5309,2025-01-28,260.29,,,0.0232,210.397,97.493,,105.977,258.894
5310,2025-01-29,204.416,,,0.000327,216.666,0.107,,130.221,211.235
5311,2025-01-30,291.029,,,0.00332,225.024,0.103,,49.0,232.299
5312,2025-01-31,277.451,,,3.305,240.036,0.238,,75.483,308.602
5313,2025-02-01,195.646,,,5.665,211.899,108.01,,110.068,154.119
5314,2025-02-02,120.762,,,9.574,199.31,110.257,,116.864,200.894
5315,2025-02-03,344.704,,,5.651,204.941,84.86,,76.457,395.909
5316,2025-02-04,309.61,,,5.235,201.085,80.529,,33.255,331.722
5317,2025-02-05,188.071,,,42.796,204.371,94.376,,102.656,325.242
5318,2025-02-06,170.35,,,34.561,209.002,125.844,,103.687,130.543
5319,2025-02-07,98.151,,,52.734,208.827,120.806,,75.4,125.576
5320,2025-02-08,96.544,,,52.176,194.141,119.267,,101.888,446.182
5321,2025-02-09,106.294,,,50.596,184.022,120.315,,97.336,122.022
5322,2025-02-10,181.841,,,15.333,189.508,52.139,,79.252,168.217
5323,2025-02-11,253.799,,,35.077,195.7,77.45,,102.732,295.275
5324,2025-02-12,157.289,,,50.267,188.041,104.24,,94.616,202.052
5325,2025-02-13,189.925,,,29.74,198.674,124.179,,53.083,200.788
5326,2025-02-14,286.233,,,32.001,203.028,76.714,,101.331,210.369
5327,2025-02-15,244.138,,,26.621,197.052,127.262,,56.049,162.974
5328,2025-02-16,177.397,5.68e-13,,18.931,183.888,102.474,,209.719,108.661
5329,2025-02-17,211.201,,,20.531,207.495,126.972,,99.944,261.192
5330,2025-02-18,85.31,,,19.655,205.491,121.341,,77.184,216.0
5331,2025-02-19,90.72,,,20.95,213.343,127.683,,169.04,218.553
5332,2025-02-20,85.388,,,0.00509,224.646,86.542,,107.628,223.67
5333,2025-02-21,91.573,,,0.00502,213.978,199.625,,47.718,175.077
5334,2025-02-22,33.428,,,0.00244,194.052,101.353,,86.913,183.453
5335,2025-02-23,94.724,,,0.00244,178.497,69.142,,178.214,290.394
5336,2025-02-24,195.49,,,4.294,200.8,9.217,,153.883,89.842
5337,2025-02-25,182.037,,,0.000207,213.681,12.838,,121.805,230.314
5338,2025-02-26,292.819,,,0.000208,228.093,6.475,,125.286,213.932
5339,2025-02-27,301.077,,,0.000207,224.915,32.737,,158.486,188.393
5340,2025-02-28,260.668,,,0.000194,226.2,11.107,,175.743,393.958
5341,2025-03-01,345.762,,,0.000204,197.559,42.399,,198.178,156.863
5342,2025-03-02,427.894,,,24.331,195.704,27.499,,234.72,235.577
5343,2025-03-03,234.073,,,12.904,190.784,12.458,,183.032,215.654
5344,2025-03-04,419.653,,,19.183,202.093,0.131,,106.48,138.417
5345,2025-03-05,395.173,,,14.222,201.347,0.144,,80.721,81.706
5346,2025-03-06,247.038,,,3.583,206.074,0.164,,55.23,220.329
5347,2025-03-07,379.253,,,18.147,214.942,24.006,,81.215,166.477
5348,2025-03-08,231.543,,,0.00196,183.05,50.081,,119.227,162.093
5349,2025-03-09,223.116,,,16.068,183.324,20.752,,92.399,544.875
5350,2025-03-10,159.914,,,0.00335,200.005,35.715,,154.739,340.142
5351,2025-03-11,305.274,,,6.025,195.386,41.182,,166.722,205.769
5352,2025-03-12,200.979,,,0.000166,188.198,43.556,,164.457,254.194
5353,2025-03-13,155.569,,,0.000168,198.044,53.652,,109.525,261.777
5354,2025-03-14,273.853,,,0.00212,206.338,74.319,,79.601,200.784
5355,2025-03-15,323.955,,,0.00218,159.745,78.406,,96.518,94.332
5356,2025-03-16,119.45,,,0.00214,166.269,67.474,,30.201,223.577
5357,2025-03-17,153.909,,,2.975,185.105,65.426,,16.15,334.798
5358,2025-03-18,254.522,,,46.598,192.054,97.662,,36.755,290.683
5359,2025-03-19,123.072,,,28.328,178.551,26.188,,19.294,83.589
5360,2025-03-20,251.042,,,19.642,185.815,6.423,,21.467,262.122
5361,2025-03-21,283.063,,,36.883,191.953,34.991,,18.683,157.163
5362,2025-03-22,134.904,1.49e-13,,42.469,154.543,33.665,,20.997,142.157
5363,2025-03-23,98.879,,,25.167,146.13,39.936,,24.15,454.543
5364,2025-03-24,126.012,,,0.00357,164.51,29.698,,19.015,220.269
5365,2025-03-25,134.972,,,27.798,174.305,9.309,,14.379,237.907
5366,2025-03-26,108.532,,,20.755,172.304,71.591,,26.333,292.324
5367,2025-03-27,112.745,,,23.072,172.466,95.39,,21.796,122.242
5368,2025-03-28,179.202,,,24.46,195.128,118.619,,52.059,101.584
5369,2025-03-29,253.204,,,14.416,167.712,82.062,,24.137,192.043
5370,2025-03-30,238.4,,,9.642,159.995,79.186,,28.282,126.041
5371,2025-03-31,371.581,,,26.827,179.175,93.853,,50.962,379.32
5372,2025-04-01,291.286,,,29.148,188.443,107.485,,18.121,272.632
5373,2025-04-02,203.687,,,29.794,186.622,15.899,,15.917,201.519
5374,2025-04-03,486.86,,,112.553,181.428,0.0425,,15.023,389.146
5375,2025-04-04,220.611,,,37.989,202.571,14.799,,19.458,106.957
5376,2025-04-05,251.095,,,18.372,169.472,95.214,,15.055,205.777
5377,2025-04-06,280.847,,,39.692,172.016,90.203,,20.914,302.489
5378,2025-04-07,446.834,,,16.499,186.451,81.703,,11.617,227.334
5379,2025-04-08,261.947,,,39.367,179.919,16.62,,17.755,175.447
5380,2025-04-09,442.149,,,56.531,181.352,53.192,,11.887,287.258
5381,2025-04-10,378.785,,,52.709,191.747,35.416,,20.242,162.816
5382,2025-04-11,242.239,,,36.662,189.339,89.758,,12.224,246.512
5383,2025-04-12,168.304,,,0.875,167.355,111.535,,14.596,182.183
5384,2025-04-13,106.387,,,0.33,161.748,122.289,,14.612,178.33
5385,2025-04-14,169.805,,,14.162,169.125,135.213,,10.389,258.629
5386,2025-04-15,190.677,,,15.075,167.752,85.06,,16.047,155.585
5387,2025-04-16,95.948,,,3.899,181.68,76.044,,12.303,80.928
5388,2025-04-17,118.755,,,3.288,177.235,102.151,,16.899,154.784
5389,2025-04-18,114.556,,,43.929,171.015,127.626,,12.869,153.529
5390,2025-04-19,54.785,1.62e-08,,108.501,150.141,74.89,,26.14,125.243
5391,2025-04-20,105.978,1.83e-13,,103.147,153.26,108.338,,21.344,165.025
5392,2025-04-21,168.794,,,110.603,155.644,71.554,,12.802,208.793
5393,2025-04-22,151.16,,,25.633,178.675,73.093,,15.106,157.001
5394,2025-04-23,257.69,,,24.448,172.473,137.628,,17.602,180.727
5395,2025-04-24,174.451,,,0.00176,176.999,187.495,,14.92,390.462
5396,2025-04-25,277.863,,,9.145,197.526,172.481,,15.671,170.922
5397,2025-04-26,206.549,2.65e-13,,2.901,167.345,78.796,,32.654,208.942
5398,2025-04-27,188.829,,,0.0018,165.536,82.347,,31.403,203.375
5399,2025-04-28,246.214,,,78.126,180.585,2.771,,20.86,188.576
5400,2025-04-29,195.273,,,15.759,201.962,7.216,,21.191,134.295
5401,2025-04-30,374.391,,,53.158,197.122,0.115,,18.664,320.215
5402,2025-05-01,335.472,,,27.415,194.196,0.424,,23.368,287.301
5403,2025-05-02,301.89,,,15.468,200.39,63.814,,21.177,216.401
5404,2025-05-03,174.638,,,7.163,169.631,83.814,,25.335,194.635
5405,2025-05-04,169.95,,,31.408,160.408,115.071,,59.094,328.687
5406,2025-05-05,218.651,,,66.779,174.659,177.752,,69.97,177.273
5407,2025-05-06,351.087,,,24.558,182.94,0.0809,,38.161,227.315
5408,2025-05-07,389.095,,,0.804,190.999,93.442,,34.073,279.382
5409,2025-05-08,436.009,,,6.69,190.822,0.0928,,24.051,346.959
5410,2025-05-09,558.14,,,0.00202,200.483,0.115,,22.945,323.179
5411,2025-05-10,266.599,,,3.999,175.353,108.16,,28.213,297.009
