,Time,BTC_Average_Block_Size_Bytes,ETH_Average_Block_Size_Bytes,XRP_Average_Block_Size_Bytes,DOGE_Average_Block_Size_Bytes,LTC_Average_Block_Size_Bytes,BCH_Average_Block_Size_Bytes,XMR_Average_Block_Size_Bytes,DASH_Average_Block_Size_Bytes,ZEC_Average_Block_Size_Bytes
2507,2015-11-15,498311.0,797.41,,7553.0,6407.0,,1229.0,2334.0,
2508,2015-11-16,521369.0,782.024,,8632.0,6171.0,,1228.0,2470.0,
2509,2015-11-17,557522.0,762.229,,6449.0,6325.0,,1414.0,3028.0,
2510,2015-11-18,598325.0,773.782,,6244.0,6939.0,,1341.0,2260.0,
2511,2015-11-19,609788.0,881.903,,5322.0,5997.0,,1308.0,3249.0,
2512,2015-11-20,505249.0,814.181,,5399.0,6411.0,,1272.0,2516.0,
2513,2015-11-21,468786.0,831.781,,6301.0,7173.0,,1135.0,2173.0,
2514,2015-11-22,437083.0,815.508,,7306.0,6755.0,,1218.0,2276.0,
2515,2015-11-23,515639.0,862.724,,6289.0,4905.0,,1184.0,2135.0,
2516,2015-11-24,522949.0,828.424,,6259.0,5485.0,,1233.0,2865.0,
2517,2015-11-25,558531.0,806.983,,7115.0,7279.0,,973.431,2321.0,
2518,2015-11-26,536801.0,784.114,,6542.0,11195.0,,1321.0,2640.0,
2519,2015-11-27,649481.0,789.858,,6675.0,6246.0,,1366.0,2046.0,
2520,2015-11-28,551146.0,773.888,,9171.0,7381.0,,1142.0,1833.0,
2521,2015-11-29,453425.0,776.257,,8684.0,5805.0,,1407.0,2107.0,
2522,2015-11-30,672429.0,863.696,,10872.0,5980.0,,1936.0,5383.0,
2523,2015-12-01,566991.0,847.263,,9484.0,6887.0,,1390.0,2524.0,
2524,2015-12-02,655902.0,819.216,,5441.0,4380.0,,1399.0,2801.0,
2525,2015-12-03,643103.0,778.217,,5401.0,5125.0,,1588.0,2482.0,
2526,2015-12-04,588649.0,803.623,,5366.0,5385.0,,1423.0,1969.0,
2527,2015-12-05,574056.0,835.367,,7079.0,7394.0,,1553.0,2847.0,
2528,2015-12-06,594324.0,876.782,,8048.0,6970.0,,1439.0,2929.0,
2529,2015-12-07,688102.0,774.721,,7395.0,9315.0,,1372.0,2865.0,
2530,2015-12-08,616955.0,771.015,,6389.0,6889.0,,1134.0,2871.0,
2531,2015-12-09,687641.0,778.873,,7334.0,6624.0,,1335.0,2946.0,
2532,2015-12-10,532145.0,820.142,,7087.0,5967.0,,1436.0,3605.0,
2533,2015-12-11,637173.0,884.34,,7082.0,7203.0,,2682.0,2406.0,
2534,2015-12-12,689092.0,916.288,,7785.0,7520.0,,1737.0,2440.0,
2535,2015-12-13,688748.0,844.633,,7860.0,6230.0,,1713.0,2772.0,
2536,2015-12-14,629881.0,1752.0,,8750.0,7323.0,,1554.0,3035.0,
2537,2015-12-15,621309.0,1834.0,,7995.0,8920.0,,1509.0,2780.0,
2538,2015-12-16,676230.0,1216.0,,8434.0,7328.0,,1493.0,2495.0,
2539,2015-12-17,676525.0,1053.0,,7490.0,5586.0,,1349.0,4024.0,
2540,2015-12-18,611776.0,1057.0,,6946.0,4136.0,,1155.0,6386.0,
2541,2015-12-19,653173.0,1009.0,,8283.0,5667.0,,1183.0,2629.0,
2542,2015-12-20,599984.0,1103.0,,9170.0,5203.0,,2536.0,2602.0,
2543,2015-12-21,766445.0,1172.0,,10215.0,6164.0,,1589.0,2718.0,
2544,2015-12-22,749711.0,2045.0,,6183.0,4522.0,,1611.0,2358.0,
2545,2015-12-23,686848.0,1544.0,,5995.0,4877.0,,1394.0,2422.0,
2546,2015-12-24,729549.0,1292.0,,5636.0,4326.0,,1361.0,2921.0,
2547,2015-12-25,528161.0,1042.0,,5921.0,3482.0,,1037.0,1819.0,
2548,2015-12-26,542753.0,1074.0,,7378.0,4628.0,,2295.0,2374.0,
2549,2015-12-27,447224.0,1575.0,,11703.0,6844.0,,1249.0,3003.0,
2550,2015-12-28,656033.0,1239.0,,9246.0,4984.0,,1043.0,2800.0,
2551,2015-12-29,620992.0,1200.0,,9123.0,5112.0,,2807.0,2847.0,
2552,2015-12-30,553996.0,1564.0,,9325.0,5978.0,,1514.0,4366.0,
2553,2015-12-31,554812.0,1057.0,,7415.0,3190.0,,1399.0,3421.0,
2554,2016-01-01,493324.0,884.598,,6072.0,5592.0,,1356.0,1999.0,
2555,2016-01-02,579661.0,953.56,,7112.0,5706.0,,1494.0,2985.0,
2556,2016-01-03,554573.0,955.046,,10099.0,4235.0,,1257.0,3206.0,
2557,2016-01-04,556888.0,981.314,,9967.0,4553.0,,4018.0,3567.0,
2558,2016-01-05,641696.0,1396.0,,6702.0,3854.0,,1328.0,2653.0,
2559,2016-01-06,662297.0,1553.0,,7766.0,4489.0,,1673.0,2228.0,
2560,2016-01-07,704633.0,1550.0,,6849.0,5089.0,,1178.0,3053.0,
2561,2016-01-08,583567.0,1080.0,,6639.0,5880.0,,1571.0,2722.0,
2562,2016-01-09,638583.0,1209.0,,11454.0,7641.0,,1313.0,2184.0,
2563,2016-01-10,522339.0,1044.0,,8749.0,4971.0,,1599.0,2712.0,
2564,2016-01-11,656298.0,1058.0,,9706.0,7707.0,,1580.0,2301.0,
2565,2016-01-12,606834.0,1094.0,,9761.0,5095.0,,1127.0,2368.0,
2566,2016-01-13,676273.0,1423.0,,7629.0,4202.0,,1364.0,2762.0,
2567,2016-01-14,718484.0,1062.0,,6584.0,4029.0,,1343.0,2512.0,
2568,2016-01-15,785421.0,1006.0,,11283.0,5137.0,,1390.0,3113.0,
2569,2016-01-16,745794.0,967.38,,6660.0,6487.0,,1346.0,4860.0,
2570,2016-01-17,753983.0,886.572,,11770.0,7282.0,,1729.0,2884.0,
2571,2016-01-18,665426.0,1057.0,,9386.0,5729.0,,6570.0,4109.0,
2572,2016-01-19,773755.0,1107.0,,7418.0,3249.0,,3012.0,2861.0,
2573,2016-01-20,862012.0,958.949,,13001.0,5722.0,,3049.0,3265.0,
2574,2016-01-21,840116.0,943.537,,8344.0,4914.0,,1879.0,2942.0,
2575,2016-01-22,661773.0,1027.0,,10155.0,4833.0,,1563.0,3349.0,
2576,2016-01-23,571419.0,905.76,,10032.0,7683.0,,1838.0,3543.0,
2577,2016-01-24,619003.0,992.871,,9305.0,6541.0,,2197.0,5091.0,
2578,2016-01-25,719273.0,1335.0,,13046.0,8307.0,,1721.0,2854.0,
2579,2016-01-26,742693.0,1228.0,,14436.0,9068.0,,1187.0,3096.0,
2580,2016-01-27,743934.0,1566.0,,27342.0,9432.0,,1817.0,3423.0,
2581,2016-01-28,796986.0,1424.0,,10631.0,11191.0,,2233.0,3091.0,
2582,2016-01-29,686915.0,1308.0,,10012.0,13905.0,,1308.0,3650.0,
2583,2016-01-30,567465.0,1179.0,,10291.0,18091.0,,1051.0,2885.0,
2584,2016-01-31,554454.0,1135.0,,11630.0,10895.0,,1307.0,1983.0,
2585,2016-02-01,776887.0,1081.0,,8212.0,6056.0,,1093.0,2977.0,
2586,2016-02-02,803808.0,1077.0,,9914.0,5867.0,,2224.0,3327.0,
2587,2016-02-03,645681.0,1060.0,,7371.0,5995.0,,1313.0,2844.0,
2588,2016-02-04,657744.0,1087.0,,10455.0,5479.0,,1595.0,2188.0,
2589,2016-02-05,646711.0,1117.0,,9468.0,5876.0,,1158.0,2555.0,
2590,2016-02-06,603067.0,1678.0,,7383.0,7768.0,,1191.0,3267.0,
2591,2016-02-07,700102.0,1026.0,,8244.0,4469.0,,1538.0,2587.0,
2592,2016-02-08,818973.0,1034.0,,5814.0,4763.0,,1073.0,4432.0,
2593,2016-02-09,696074.0,1032.0,,7083.0,8602.0,,1217.0,2914.0,
2594,2016-02-10,738351.0,1106.0,,5815.0,5283.0,,1750.0,2996.0,
2595,2016-02-11,639215.0,1280.0,,4945.0,3457.0,,1716.0,2903.0,
2596,2016-02-12,615008.0,1171.0,,7131.0,6255.0,,1205.0,2666.0,
2597,2016-02-13,630460.0,1222.0,,5355.0,5055.0,,5366.0,2872.0,
2598,2016-02-14,624629.0,1140.0,,11455.0,5356.0,,2602.0,2264.0,
2599,2016-02-15,762485.0,1127.0,,28216.0,6013.0,,2135.0,2269.0,
2600,2016-02-16,760353.0,1128.0,,7483.0,4714.0,,3608.0,2180.0,
2601,2016-02-17,773878.0,1265.0,,5420.0,5933.0,,2386.0,7482.0,
2602,2016-02-18,650812.0,1109.0,,5892.0,5567.0,,1268.0,3593.0,
2603,2016-02-19,767033.0,1157.0,,5607.0,6233.0,,1602.0,2282.0,
2604,2016-02-20,737687.0,1046.0,,8110.0,7833.0,,1480.0,2312.0,
2605,2016-02-21,845680.0,1051.0,,7437.0,6657.0,,1428.0,2246.0,
2606,2016-02-22,898157.0,1090.0,,5880.0,7398.0,,1534.0,3125.0,
2607,2016-02-23,883107.0,1117.0,,6027.0,6272.0,,1410.0,2665.0,
2608,2016-02-24,918082.0,1109.0,,9875.0,5498.0,,1709.0,2783.0,
2609,2016-02-25,798942.0,1114.0,,8347.0,5393.0,,1617.0,5135.0,
2610,2016-02-26,765152.0,1289.0,,9137.0,5591.0,,1619.0,7379.0,
2611,2016-02-27,673816.0,1102.0,,11391.0,5737.0,,1839.0,4118.0,
2612,2016-02-28,776484.0,1091.0,,11237.0,5264.0,,1374.0,7979.0,
2613,2016-02-29,913216.0,1175.0,,9044.0,7394.0,,1722.0,8099.0,
2614,2016-03-01,904953.0,1157.0,,6557.0,6555.0,,1926.0,6662.0,
2615,2016-03-02,900198.0,1199.0,,11066.0,7210.0,,1411.0,3044.0,
2616,2016-03-03,920750.0,1248.0,,6800.0,6767.0,,3308.0,3620.0,
2617,2016-03-04,786489.0,1249.0,,9815.0,5102.0,,6184.0,3275.0,
2618,2016-03-05,779954.0,1314.0,,6863.0,6621.0,,4943.0,3003.0,
2619,2016-03-06,628774.0,1366.0,,11866.0,6414.0,,3370.0,3658.0,
2620,2016-03-07,708258.0,1218.0,,7811.0,5213.0,,3602.0,3124.0,
2621,2016-03-08,680284.0,1242.0,,5337.0,4298.0,,1675.0,3966.0,
2622,2016-03-09,744044.0,1279.0,,8770.0,4404.0,,2005.0,3298.0,
2623,2016-03-10,676904.0,1222.0,,7211.0,7160.0,,2035.0,6562.0,
2624,2016-03-11,614238.0,1211.0,,5778.0,7018.0,,1452.0,3480.0,
2625,2016-03-12,573967.0,1385.0,,6830.0,5081.0,,1564.0,4067.0,
2626,2016-03-13,637882.0,1392.0,,9143.0,5843.0,,2533.0,3738.0,
2627,2016-03-14,726138.0,1501.0,,9056.0,5790.0,,1707.0,3153.0,
2628,2016-03-15,664115.0,1318.0,,8637.0,6261.0,,2567.0,4192.0,
2629,2016-03-16,668798.0,1316.0,,5511.0,4365.0,,1402.0,3966.0,
2630,2016-03-17,746679.0,1421.0,,6686.0,5065.0,,1361.0,3427.0,
2631,2016-03-18,739516.0,1403.0,,8318.0,5217.0,,3105.0,3617.0,
2632,2016-03-19,640008.0,1494.0,,6041.0,6274.0,,2581.0,2664.0,
2633,2016-03-20,660621.0,1446.0,,9480.0,6220.0,,3884.0,3351.0,
2634,2016-03-21,754196.0,1498.0,,9523.0,4660.0,,2759.0,2656.0,
2635,2016-03-22,713965.0,1514.0,,6644.0,5775.0,,3533.0,3281.0,
2636,2016-03-23,674711.0,1529.0,,6654.0,6426.0,,3690.0,3287.0,
2637,2016-03-24,674037.0,1862.0,,5947.0,6626.0,,7610.0,4095.0,
2638,2016-03-25,623933.0,1621.0,,11180.0,6243.0,,10931.0,4401.0,
2639,2016-03-26,625212.0,1538.0,,6311.0,7081.0,,11464.0,3756.0,
2640,2016-03-27,629374.0,1261.0,,12434.0,7152.0,,9435.0,5138.0,
2641,2016-03-28,674450.0,1568.0,,7677.0,6118.0,,6612.0,3270.0,
2642,2016-03-29,836367.0,1389.0,,6573.0,7702.0,,7033.0,2622.0,
2643,2016-03-30,748824.0,1572.0,,6859.0,5256.0,,5605.0,2551.0,
2644,2016-03-31,845109.0,1405.0,,10045.0,6771.0,,9541.0,2943.0,
2645,2016-04-01,768344.0,1493.0,,6007.0,6029.0,,2645.0,2278.0,
2646,2016-04-02,798776.0,1235.0,,9510.0,9590.0,,23556.0,4022.0,
2647,2016-04-03,726970.0,1245.0,,8648.0,4582.0,,6314.0,2485.0,
2648,2016-04-04,669604.0,1502.0,,12644.0,5874.0,,4271.0,3259.0,
2649,2016-04-05,741596.0,1528.0,,6968.0,6005.0,,3915.0,3583.0,
2650,2016-04-06,706354.0,1337.0,,6762.0,6456.0,,4155.0,2511.0,
2651,2016-04-07,758160.0,1404.0,,7006.0,6709.0,,3694.0,3567.0,
2652,2016-04-08,717973.0,1541.0,,6975.0,6543.0,,4001.0,2241.0,
2653,2016-04-09,635182.0,1318.0,,10736.0,8495.0,,4405.0,3096.0,
2654,2016-04-10,553217.0,1281.0,,8759.0,6266.0,,4101.0,2702.0,
2655,2016-04-11,770888.0,1262.0,,10806.0,6128.0,,5779.0,2254.0,
2656,2016-04-12,835597.0,1451.0,,10730.0,5625.0,,4029.0,4214.0,
2657,2016-04-13,707182.0,1477.0,,9718.0,4652.0,,2847.0,2177.0,
2658,2016-04-14,714189.0,1406.0,,6038.0,5068.0,,13597.0,2404.0,
2659,2016-04-15,792496.0,1412.0,,11057.0,6793.0,,8584.0,3447.0,
2660,2016-04-16,674649.0,1215.0,,6565.0,4975.0,,3796.0,2292.0,
2661,2016-04-17,659208.0,1917.0,,8100.0,5895.0,,8173.0,2479.0,
2662,2016-04-18,837546.0,1351.0,,7657.0,5638.0,,3228.0,2165.0,
2663,2016-04-19,749784.0,1317.0,,12396.0,5890.0,,3683.0,2387.0,
2664,2016-04-20,696843.0,1359.0,,7078.0,6369.0,,3286.0,2676.0,
2665,2016-04-21,731708.0,1504.0,,7581.0,5324.0,,4046.0,2712.0,
2666,2016-04-22,774829.0,1291.0,,6071.0,5282.0,,3491.0,2396.0,
2667,2016-04-23,654579.0,1270.0,,6342.0,6799.0,,3154.0,2737.0,
2668,2016-04-24,727957.0,1433.0,,15139.0,7855.0,,3589.0,2221.0,
2669,2016-04-25,874402.0,1399.0,,7704.0,7194.0,,2848.0,2841.0,
2670,2016-04-26,813097.0,1344.0,,6509.0,8877.0,,2967.0,2074.0,
2671,2016-04-27,875260.0,1314.0,,6873.0,6855.0,,7820.0,2536.0,
2672,2016-04-28,897397.0,1408.0,,12545.0,7864.0,,3916.0,2825.0,
2673,2016-04-29,812765.0,1423.0,,6375.0,6673.0,,5669.0,1982.0,
2674,2016-04-30,757466.0,1588.0,,5748.0,5817.0,,2814.0,1837.0,
2675,2016-05-01,625635.0,1681.0,,10027.0,8395.0,,2491.0,2027.0,
2676,2016-05-02,751003.0,1480.0,,6980.0,6543.0,,3448.0,2533.0,
2677,2016-05-03,778147.0,1446.0,,6098.0,7994.0,,2471.0,3632.0,
2678,2016-05-04,706967.0,1498.0,,14858.0,7080.0,,3215.0,2381.0,
2679,2016-05-05,704442.0,1486.0,,7486.0,8803.0,,3179.0,3134.0,
2680,2016-05-06,685806.0,1625.0,,6400.0,12579.0,,3301.0,2809.0,
2681,2016-05-07,646440.0,1375.0,,7086.0,6967.0,,2327.0,2154.0,
2682,2016-05-08,578072.0,1530.0,,4816.0,5393.0,,2580.0,2297.0,
2683,2016-05-09,638160.0,1460.0,,8075.0,15830.0,,2835.0,2679.0,
2684,2016-05-10,726826.0,1481.0,,6456.0,7728.0,,2933.0,2832.0,
2685,2016-05-11,812933.0,1559.0,,15841.0,7236.0,,3198.0,2477.0,
2686,2016-05-12,779911.0,1679.0,,9314.0,8851.0,,4337.0,1840.0,
2687,2016-05-13,762611.0,1674.0,,6662.0,8524.0,,4575.0,1521.0,
2688,2016-05-14,812260.0,1683.0,,6122.0,9720.0,,2900.0,2471.0,
2689,2016-05-15,777614.0,1540.0,,5439.0,5924.0,,3385.0,2344.0,
2690,2016-05-16,906681.0,1491.0,,9456.0,8640.0,,5823.0,2862.0,
2691,2016-05-17,867850.0,1515.0,,6018.0,6850.0,,3399.0,2103.0,
2692,2016-05-18,873649.0,1689.0,,7216.0,7824.0,,2552.0,1943.0,
2693,2016-05-19,955400.0,1576.0,,7894.0,9273.0,,3653.0,2910.0,
2694,2016-05-20,781575.0,1677.0,,11500.0,8045.0,,3238.0,3094.0,
2695,2016-05-21,891215.0,1673.0,,7187.0,8167.0,,3553.0,4010.0,
2696,2016-05-22,603499.0,1494.0,,8332.0,7687.0,,3138.0,3007.0,
2697,2016-05-23,646188.0,1568.0,,11238.0,10048.0,,2645.0,2491.0,
2698,2016-05-24,849884.0,1528.0,,6260.0,6512.0,,3884.0,3361.0,
2699,2016-05-25,870456.0,1670.0,,7389.0,7157.0,,6385.0,2482.0,
2700,2016-05-26,820396.0,1733.0,,5527.0,6185.0,,2607.0,1693.0,
2701,2016-05-27,948048.0,1727.0,,7129.0,9902.0,,7598.0,2521.0,
2702,2016-05-28,863282.0,2436.0,,9826.0,10531.0,,2886.0,3540.0,
2703,2016-05-29,679996.0,1675.0,,7547.0,7758.0,,6658.0,3088.0,
2704,2016-05-30,891660.0,1543.0,,7909.0,9481.0,,5948.0,2038.0,
2705,2016-05-31,866937.0,1594.0,,6910.0,10632.0,,4153.0,2582.0,
2706,2016-06-01,839229.0,1562.0,,5476.0,9088.0,,6630.0,2782.0,
2707,2016-06-02,826756.0,1453.0,,8887.0,11140.0,,2766.0,3117.0,
2708,2016-06-03,832476.0,1429.0,,9435.0,11141.0,,2287.0,2931.0,
2709,2016-06-04,840473.0,1409.0,,7767.0,4838.0,,4751.0,2498.0,
2710,2016-06-05,611143.0,1396.0,,6508.0,4698.0,,3163.0,2533.0,
2711,2016-06-06,705374.0,1426.0,,5220.0,5482.0,,4505.0,2298.0,
2712,2016-06-07,803520.0,1693.0,,5004.0,7670.0,,2505.0,2794.0,
2713,2016-06-08,802157.0,1437.0,,4321.0,4291.0,,3837.0,1993.0,
2714,2016-06-09,720538.0,1477.0,,4996.0,4690.0,,4110.0,2035.0,
2715,2016-06-10,822570.0,1437.0,,4564.0,4941.0,,2772.0,2314.0,
2716,2016-06-11,696038.0,1382.0,,4672.0,5051.0,,3218.0,1957.0,
2717,2016-06-12,829965.0,1463.0,,6228.0,6560.0,,3654.0,3436.0,
2718,2016-06-13,915520.0,1599.0,,6294.0,8428.0,,4879.0,2931.0,
2719,2016-06-14,955117.0,1713.0,,5581.0,6539.0,,3458.0,2403.0,
2720,2016-06-15,917067.0,1523.0,,6497.0,7035.0,,6519.0,2628.0,
2721,2016-06-16,957621.0,1604.0,,6416.0,7238.0,,6856.0,2768.0,
2722,2016-06-17,930671.0,2138.0,,6249.0,7845.0,,4748.0,3378.0,
2723,2016-06-18,867645.0,2044.0,,4825.0,5656.0,,9412.0,2746.0,
2724,2016-06-19,723025.0,1624.0,,5684.0,5150.0,,4143.0,2842.0,
2725,2016-06-20,780210.0,1709.0,,5317.0,7766.0,,5481.0,2719.0,
2726,2016-06-21,914827.0,1629.0,,5609.0,6417.0,,3883.0,3178.0,
2727,2016-06-22,945561.0,1614.0,,6259.0,6228.0,,3795.0,2134.0,
2728,2016-06-23,919713.0,1513.0,,4236.0,7365.0,,3449.0,2274.0,
2729,2016-06-24,942594.0,1638.0,,4726.0,5849.0,,3853.0,2015.0,
2730,2016-06-25,792515.0,1415.0,,4584.0,5168.0,,3225.0,2264.0,
2731,2016-06-26,762149.0,1453.0,,8994.0,7216.0,,2644.0,2967.0,
2732,2016-06-27,777125.0,1410.0,,5078.0,4600.0,,4420.0,2247.0,
2733,2016-06-28,759950.0,1482.0,,5334.0,6582.0,,4320.0,2675.0,
2734,2016-06-29,764476.0,1792.0,,4288.0,5483.0,,4610.0,2548.0,
2735,2016-06-30,797428.0,2367.0,,4300.0,6163.0,,4229.0,2376.0,
2736,2016-07-01,749268.0,1380.0,,4687.0,5777.0,,2780.0,3632.0,
2737,2016-07-02,694734.0,1382.0,,6702.0,5322.0,,3141.0,2719.0,
2738,2016-07-03,614566.0,1404.0,,8024.0,4343.0,,4197.0,2735.0,
2739,2016-07-04,739244.0,1415.0,,6427.0,4523.0,,3898.0,2745.0,
2740,2016-07-05,789077.0,1470.0,,6560.0,4863.0,,3939.0,3209.0,
2741,2016-07-06,797465.0,1409.0,,5545.0,4661.0,,6468.0,3428.0,
2742,2016-07-07,821418.0,1414.0,,6147.0,5634.0,,6709.0,3001.0,
2743,2016-07-08,779762.0,1581.0,,6279.0,7719.0,,5984.0,3144.0,
2744,2016-07-09,657970.0,1417.0,,5649.0,4804.0,,3200.0,2861.0,
2745,2016-07-10,585731.0,1407.0,,6969.0,4342.0,,3367.0,2860.0,
2746,2016-07-11,793204.0,1421.0,,6774.0,3974.0,,3772.0,2857.0,
2747,2016-07-12,775743.0,1567.0,,6327.0,4450.0,,3573.0,3144.0,
2748,2016-07-13,819940.0,1357.0,,5563.0,4001.0,,4780.0,3122.0,
2749,2016-07-14,798355.0,1536.0,,5199.0,3977.0,,2962.0,4597.0,
2750,2016-07-15,790134.0,1457.0,,5824.0,5164.0,,3794.0,2997.0,
2751,2016-07-16,688396.0,1349.0,,7413.0,4475.0,,2768.0,3480.0,
2752,2016-07-17,709273.0,1264.0,,6758.0,3651.0,,4553.0,3768.0,
2753,2016-07-18,819013.0,1397.0,,5987.0,3878.0,,3931.0,3417.0,
2754,2016-07-19,860706.0,1502.0,,6541.0,3658.0,,3324.0,3449.0,
2755,2016-07-20,798701.0,1718.0,,9688.0,4722.0,,3855.0,2618.0,
2756,2016-07-21,809190.0,1522.0,,8319.0,4782.0,,3963.0,2880.0,
2757,2016-07-22,863906.0,1641.0,,5981.0,4433.0,,3376.0,4102.0,
2758,2016-07-23,826219.0,1496.0,,5521.0,3772.0,,3383.0,3371.0,
2759,2016-07-24,791469.0,1797.0,,7569.0,4963.0,,5100.0,3923.0,
2760,2016-07-25,909912.0,1737.0,,6004.0,5092.0,,3192.0,2924.0,
2761,2016-07-26,922964.0,1946.0,,5819.0,5852.0,,4011.0,2731.0,
2762,2016-07-27,921705.0,1706.0,,6210.0,3651.0,,3596.0,3070.0,
2763,2016-07-28,875161.0,1610.0,,4941.0,3802.0,,4918.0,3335.0,
2764,2016-07-29,822289.0,1598.0,,5289.0,3885.0,,2716.0,2633.0,
2765,2016-07-30,870078.0,1460.0,,5143.0,4780.0,,3208.0,3612.0,
2766,2016-07-31,794489.0,1585.0,,6691.0,3865.0,,4359.0,3658.0,
2767,2016-08-01,814100.0,1561.0,,6295.0,4770.0,,3195.0,4767.0,
2768,2016-08-02,859259.0,1687.0,,5923.0,6371.0,,3183.0,4233.0,
2769,2016-08-03,790970.0,1665.0,,5170.0,5461.0,,2702.0,4240.0,
2770,2016-08-04,780660.0,1617.0,,6359.0,4630.0,,3899.0,2991.0,
2771,2016-08-05,700963.0,1527.0,,5593.0,3888.0,,2588.0,3030.0,
2772,2016-08-06,619162.0,1465.0,,4434.0,3985.0,,4465.0,4368.0,
2773,2016-08-07,768238.0,1473.0,,8498.0,5113.0,,8068.0,5120.0,
2774,2016-08-08,839163.0,1504.0,,6224.0,5544.0,,3090.0,3469.0,
2775,2016-08-09,880452.0,1592.0,,6761.0,4380.0,,4574.0,4158.0,
2776,2016-08-10,834539.0,1607.0,,5438.0,4107.0,,3855.0,3698.0,
2777,2016-08-11,860390.0,1621.0,,7011.0,4865.0,,2910.0,4157.0,
2778,2016-08-12,805191.0,1559.0,,6991.0,4196.0,,3552.0,5114.0,
2779,2016-08-13,665032.0,1431.0,,6131.0,4043.0,,3237.0,5600.0,
2780,2016-08-14,639670.0,1406.0,,6811.0,4751.0,,3004.0,6268.0,
2781,2016-08-15,809687.0,1467.0,,6038.0,5032.0,,5615.0,5124.0,
2782,2016-08-16,919992.0,1621.0,,6707.0,5699.0,,7901.0,4410.0,
2783,2016-08-17,949718.0,1532.0,,4818.0,5553.0,,4610.0,4204.0,
2784,2016-08-18,798776.0,1663.0,,5764.0,3618.0,,5075.0,5405.0,
2785,2016-08-19,790719.0,1491.0,,7973.0,3418.0,,3935.0,5243.0,
2786,2016-08-20,713966.0,1453.0,,4716.0,4753.0,,6249.0,4495.0,
2787,2016-08-21,614827.0,1480.0,,8355.0,4313.0,,6585.0,4335.0,
2788,2016-08-22,784796.0,1526.0,,6966.0,4610.0,,12956.0,4389.0,
2789,2016-08-23,828889.0,2023.0,,6301.0,6226.0,,14038.0,3693.0,
2790,2016-08-24,756206.0,1590.0,,7388.0,5618.0,,10468.0,4418.0,
2791,2016-08-25,867973.0,1663.0,,6513.0,4079.0,,8283.0,4007.0,
2792,2016-08-26,844329.0,1610.0,,7386.0,3989.0,,6780.0,3063.0,
2793,2016-08-27,686820.0,1586.0,,7060.0,4047.0,,5096.0,4012.0,
2794,2016-08-28,608445.0,1451.0,,7778.0,4258.0,,14714.0,4142.0,
2795,2016-08-29,808839.0,1572.0,,6288.0,3655.0,,15760.0,5746.0,
2796,2016-08-30,783145.0,1616.0,,5031.0,5933.0,,9244.0,4516.0,
2797,2016-08-31,834663.0,1538.0,,5062.0,4160.0,,8292.0,3278.0,
2798,2016-09-01,849162.0,1583.0,,4538.0,3481.0,,7760.0,3709.0,
2799,2016-09-02,726568.0,1850.0,,4707.0,5143.0,,9935.0,5244.0,
2800,2016-09-03,769859.0,1513.0,,4532.0,3576.0,,22699.0,3910.0,
2801,2016-09-04,579273.0,1719.0,,6626.0,4856.0,,9630.0,3818.0,
2802,2016-09-05,880216.0,1512.0,,4910.0,4428.0,,10001.0,3681.0,
2803,2016-09-06,866867.0,1722.0,,4359.0,4552.0,,9044.0,4288.0,
2804,2016-09-07,809249.0,1692.0,,4616.0,3965.0,,9311.0,3188.0,
2805,2016-09-08,814024.0,1900.0,,4680.0,3471.0,,6962.0,3846.0,
2806,2016-09-09,812951.0,1853.0,,4593.0,3257.0,,6642.0,2607.0,
2807,2016-09-10,646521.0,1508.0,,4672.0,3569.0,,5240.0,2740.0,
2808,2016-09-11,591634.0,1460.0,,6349.0,4405.0,,7426.0,3547.0,
2809,2016-09-12,690745.0,1585.0,,4660.0,4585.0,,7083.0,4929.0,
2810,2016-09-13,780788.0,1497.0,,6145.0,4063.0,,6078.0,4074.0,
2811,2016-09-14,764124.0,1758.0,,6582.0,3319.0,,5684.0,3167.0,
2812,2016-09-15,752896.0,1743.0,,4152.0,3275.0,,6297.0,4084.0,
2813,2016-09-16,774544.0,2020.0,,3881.0,3202.0,,7206.0,3490.0,
2814,2016-09-17,754301.0,1588.0,,6367.0,6255.0,,12541.0,3497.0,
2815,2016-09-18,678224.0,1433.0,,5867.0,3800.0,,5130.0,2383.0,
2816,2016-09-19,834958.0,1341.0,,6218.0,3710.0,,7781.0,3474.0,
2817,2016-09-20,782574.0,1689.0,,4265.0,4030.0,,10933.0,2420.0,
2818,2016-09-21,711269.0,1598.0,,4572.0,4876.0,,10908.0,6610.0,
2819,2016-09-22,762499.0,1876.0,,4114.0,3487.0,,5781.0,2412.0,
2820,2016-09-23,805178.0,1280.0,,7655.0,2840.0,,5951.0,2371.0,
2821,2016-09-24,635804.0,1526.0,,3562.0,3090.0,,5684.0,3667.0,
2822,2016-09-25,570823.0,1387.0,,5059.0,3666.0,,6907.0,4202.0,
2823,2016-09-26,770752.0,1545.0,,4708.0,4370.0,,7286.0,3534.0,
2824,2016-09-27,764157.0,1661.0,,5931.0,3646.0,,6001.0,3966.0,
2825,2016-09-28,782223.0,1561.0,,3985.0,3504.0,,8874.0,2576.0,
2826,2016-09-29,832733.0,1442.0,,4168.0,4605.0,,7840.0,3385.0,
2827,2016-09-30,843274.0,1437.0,,3841.0,3647.0,,7849.0,3891.0,
2828,2016-10-01,711194.0,1810.0,,3751.0,3923.0,,7707.0,6496.0,
