TIMESTAMP,LSK_OPEN_PRICE_USDT,LSK_HIGH_PRICE_USDT,LSK_LOW_PRICE_USDT,LSK_CLOSE_PRICE_USDT,LSK_FIRST_TRADE_PRICE_USDT,LSK_HIGH_TRADE_PRICE_USDT,LSK_LOW_TRADE_PRICE_USDT,LSK_LAST_TRADE_PRICE_USDT,LSK_TOTAL_TRADE_COUNT,LSK_TOTAL_TRADES_BUY,LSK_TOTAL_TRADES_SELL,LSK_VOLUME_USDT,LSK_QUOTE_VOLUME,LSK_VOLUME_BUY,LSK_QUOTE_VOLUME_BUY,LSK_VOLUME_SELL,LSK_QUOTE_VOLUME_SELL
2020-07-09,1.2378,1.2445,0.6166,1.1944,1.2384,1.2445,0.6166,1.1944,2042,824,1218,286785.84,335567.662794,108118.48,127463.316624,178667.36,208104.34617
2020-07-10,1.1944,1.1999,1.153,1.1918,1.1982,1.1999,1.153,1.1918,829,489,340,106915.14,125960.03276,51164.15,60278.791158,55750.99,65681.241602
2020-07-11,1.1918,1.2312,1.1805,1.2244,1.1922,1.2312,1.1805,1.2244,1028,541,487,104753.61,126432.191184,51404.69,62152.042928,53348.92,64280.148256
2020-07-12,1.2244,1.2586,1.2,1.2504,1.2244,1.2586,1.2,1.2504,1729,801,928,213697.57,264294.645106,91916.91,113858.683154,121780.66,150435.961952
2020-07-13,1.2504,1.3188,1.2227,1.229,1.2524,1.3188,1.2227,1.229,2965,1341,1624,456062.54,584863.137098,200525.39,257415.412382,255537.15,327447.724716
2020-07-14,1.229,1.237,1.2058,1.2338,1.2288,1.237,1.2058,1.2338,1014,543,471,154783.47,188593.365756,77921.86,94927.982907,76861.61,93665.382849
2020-07-15,1.2338,1.2675,1.2101,1.2239,1.2338,1.2675,1.2101,1.2239,1142,490,652,158753.73,196624.420769,54277.85,67345.784098,104475.88,129278.636671
2020-07-16,1.2239,1.2244,1.1398,1.1794,1.2237,1.2244,1.1398,1.1794,1644,757,887,250963.08,296404.470082,95876.72,112867.523649,155086.36,183536.946433
2020-07-17,1.1794,1.1876,1.1502,1.1853,1.1804,1.1876,1.1502,1.1853,605,353,252,83947.83,98279.391241,31066.87,36503.807563,52880.96,61775.583678
2020-07-18,1.1853,1.2457,1.1796,1.2321,1.1854,1.2457,1.1796,1.2321,1187,782,405,154100.84,187786.7616,87017.66,106137.68297,67083.18,81649.07863
2020-07-19,1.2321,1.2429,1.2032,1.2242,1.2345,1.2429,1.2032,1.2242,1330,820,510,142422.22,174248.983515,64764.72,79281.26226,77657.5,94967.721255
2020-07-20,1.2242,1.27,1.21,1.2628,1.2239,1.27,1.21,1.2628,2274,1172,1102,247231.03,306951.888249,118686.69,147795.185902,128544.34,159156.702347
2020-07-21,1.2628,1.3127,1.2375,1.285,1.2629,1.3127,1.2375,1.285,2524,1352,1172,298684.68,380831.283482,150517.71,192409.029164,148166.97,188422.254318
2020-07-22,1.285,1.2858,1.255,1.2769,1.2858,1.2858,1.255,1.2769,1407,956,451,144154.9,182827.474721,82973.36,105336.194117,61181.54,77491.280604
2020-07-23,1.2769,1.2932,1.25,1.2792,1.2829,1.2932,1.25,1.2792,1490,774,716,202276.89,256831.566346,85002.23,108158.43638,117274.66,148673.129966
2020-07-24,1.2792,1.281,1.2396,1.2471,1.2792,1.281,1.2396,1.2471,879,500,379,126703.25,158578.402985,55249.16,69129.637655,71454.09,89448.76533
2020-07-25,1.2471,1.3081,1.2462,1.2783,1.2494,1.3081,1.2462,1.2783,1961,970,991,259134.38,334387.818483,91316.21,117619.36985,167818.17,216768.448633
2020-07-26,1.2783,1.293,1.2315,1.2673,1.2721,1.293,1.2315,1.2673,1253,607,646,190727.7,241106.843356,74464.03,94322.84623,116263.67,146783.997126
2020-07-27,1.2673,1.2749,1.045,1.2285,1.2673,1.2749,1.045,1.2285,3403,1636,1767,418596.36,500272.834477,157892.53,188929.450876,260703.83,311343.383601
2020-07-28,1.2285,1.268,1.2096,1.2593,1.2317,1.268,1.2096,1.2593,1755,962,793,139704.54,173012.726074,70861.7,87869.730639,68842.84,85142.995435
2020-07-29,1.2593,1.2861,1.2447,1.272,1.2625,1.2861,1.2447,1.272,1654,952,702,136186.67,172824.598209,68566.21,87197.355227,67620.46,85627.242982
2020-07-30,1.272,1.2952,1.2546,1.261,1.2765,1.2952,1.2546,1.261,1374,899,475,129228.83,164687.286375,83536.98,106640.308054,45691.85,58046.978321
2020-07-31,1.261,1.3041,1.259,1.2689,1.2629,1.3041,1.259,1.2689,1976,1312,664,194374.87,249221.628836,129288.29,165783.967824,65086.58,83437.661012
2020-08-01,1.2689,1.359,1.2664,1.3234,1.2719,1.359,1.2664,1.3234,3131,1743,1388,347690.07,451354.516732,171196.22,222357.363926,176493.85,228997.152806
2020-08-02,1.3234,1.3593,1.22,1.2447,1.3263,1.3593,1.22,1.2447,2735,1339,1396,312152.2,399248.720784,131171.31,167589.589437,180980.89,231659.131347
2020-08-03,1.2447,1.3456,1.2351,1.2695,1.2411,1.3456,1.2351,1.2695,2146,1270,876,217925.79,279532.273726,101790.97,130871.815051,116134.82,148660.458675
2020-08-04,1.2695,1.2915,1.2351,1.2783,1.2694,1.2915,1.2351,1.2783,1569,918,651,194009.02,245737.33477,105825.41,134198.862915,88183.61,111538.471855
2020-08-05,1.2783,1.3489,1.2668,1.3243,1.2792,1.3489,1.2668,1.3243,3242,1887,1355,505959.91,666480.907344,266969.54,352082.179133,238990.37,314398.728211
2020-08-06,1.3243,1.4,1.2861,1.3881,1.328,1.4,1.2861,1.3881,5251,2877,2374,618337.06,837320.40288,291707.66,395190.414881,326629.4,442129.987999
2020-08-07,1.3881,1.4359,1.3384,1.405,1.3901,1.4359,1.3384,1.405,5018,2453,2565,669043.39,932498.757121,328165.02,457223.385292,340878.37,475275.371829
2020-08-08,1.405,1.59,1.3816,1.5664,1.405,1.59,1.3816,1.5664,9520,4866,4654,1373685.04,2094527.298117,659422.02,1007688.013204,714263.02,1086839.284913
2020-08-09,1.5664,1.6045,1.4648,1.5298,1.5691,1.6045,1.4648,1.5298,5177,2567,2610,743307.08,1133194.547447,344358.68,525949.521833,398948.4,607245.025614
2020-08-10,1.5298,1.5506,1.4348,1.5437,1.5353,1.5506,1.4348,1.5437,4948,2320,2628,716020.1,1071072.752351,298104.72,445934.278735,417915.38,625138.473616
2020-08-11,1.5437,1.5683,1.38,1.4404,1.5438,1.5683,1.38,1.4404,5589,2371,3218,750010.86,1112481.784975,314915.78,469787.647342,435095.08,642694.137633
2020-08-12,1.4404,1.5008,1.3789,1.4898,1.4419,1.5008,1.3789,1.4898,3545,1852,1693,539523.04,786745.282109,248010.99,361758.666526,291512.05,424986.615583
2020-08-13,1.4898,1.7456,1.4779,1.6687,1.4921,1.7456,1.4779,1.6687,20610,10161,10449,3039781.5,4978454.072131,1423877.96,2334125.735083,1615903.54,2644328.337048
2020-08-14,1.6687,1.8423,1.6475,1.7219,1.6739,1.8423,1.6475,1.7219,12176,6470,5706,1451758.77,2555179.925925,706221.42,1247593.169018,745537.35,1307586.756907
2020-08-15,1.7219,1.7494,1.6277,1.6816,1.7219,1.7494,1.6277,1.6816,5622,2674,2948,689812.0,1164673.518957,314947.38,531724.527146,374864.62,632948.991811
2020-08-16,1.6816,1.84,1.6295,1.8063,1.6831,1.84,1.6295,1.8063,5234,2835,2399,619535.25,1074111.582743,309232.2,536818.052344,310303.05,537293.530399
2020-08-17,1.8063,1.914,1.7059,1.7895,1.8078,1.914,1.7059,1.7895,9498,4829,4669,1044732.8,1884983.887589,512580.1,927117.4358,532152.7,957866.451789
2020-08-18,1.7895,1.81,1.6221,1.7033,1.7822,1.81,1.6221,1.7033,6921,3203,3718,887542.03,1513235.177993,384165.37,654794.37944,503376.66,858440.798553
2020-08-19,1.7033,1.7033,1.4857,1.5788,1.6955,1.6997,1.4857,1.5788,4764,2427,2337,559328.34,890733.545456,289877.72,461328.778231,269450.62,429404.767225
2020-08-20,1.5788,1.7626,1.5201,1.7564,1.5822,1.7626,1.5201,1.7564,5882,2979,2903,870876.06,1433295.628374,381002.17,632213.172607,489873.89,801082.455767
2020-08-21,1.7564,2.15,1.75,1.8389,1.7553,2.15,1.75,1.8389,29778,14378,15400,3753023.41,7305942.822745,1675085.7,3264474.594901,2077937.71,4041468.227844
2020-08-22,1.8389,1.9983,1.7,1.9255,1.8293,1.9983,1.7,1.9255,8491,4263,4228,967852.74,1793030.867164,470547.83,876606.365213,497304.91,916424.501951
2020-08-23,1.9255,1.99,1.7972,1.8683,1.9229,1.99,1.7972,1.8683,4840,2632,2208,655952.38,1217775.016467,319979.2,594772.748299,335973.18,623002.268168
2020-08-24,1.8683,1.9577,1.8091,1.9074,1.8683,1.9577,1.8091,1.9074,4550,2156,2394,469516.72,876132.087839,203793.59,381207.533086,265723.13,494924.554753
2020-08-25,1.9074,1.914,1.5,1.7146,1.9061,1.914,1.5,1.7146,6261,2579,3682,785143.98,1376624.602789,288077.29,507850.199067,497066.69,868774.403722
2020-08-26,1.7146,1.8269,1.51,1.7996,1.7173,1.8269,1.51,1.7996,4203,2345,1858,493220.53,858315.343679,243583.65,425776.611591,249636.88,432538.732088
2020-08-27,1.7996,1.8489,1.5702,1.642,1.796,1.8489,1.5702,1.642,4661,2337,2324,528381.88,894065.841828,241305.69,408995.330744,287076.19,485070.511084
2020-08-28,1.642,1.8024,1.6106,1.7887,1.6431,1.8024,1.6106,1.7887,3760,2096,1664,401130.87,686847.502964,208115.62,357056.994724,193015.25,329790.50824
2020-08-29,1.7887,1.8899,1.7549,1.8513,1.7914,1.8899,1.7549,1.8513,6509,3448,3061,713605.58,1311492.528268,347984.92,639456.206405,365620.66,672036.321863
2020-08-30,1.8513,1.8794,1.7605,1.7939,1.85,1.8794,1.7605,1.7939,3907,2024,1883,400785.96,725929.052002,183013.27,331922.400545,217772.69,394006.651457
2020-08-31,1.7939,1.8312,1.74,1.7822,1.7939,1.8312,1.74,1.7822,3739,1900,1839,359746.64,642713.788715,163464.34,292201.716666,196282.3,350512.072049
2020-09-01,1.7822,1.9723,1.7452,1.8574,1.7891,1.9723,1.7452,1.8574,9857,5158,4699,1196331.82,2243565.349995,623693.47,1170056.64468,572638.35,1073508.705315
2020-09-02,1.8574,1.8846,1.66,1.75,1.8526,1.8846,1.66,1.75,4917,1963,2954,537465.1,946419.692891,193563.5,341232.390416,343901.6,605187.302475
2020-09-03,1.75,1.757,1.4,1.4108,1.7484,1.757,1.4,1.4108,5538,2302,3236,702982.6,1106831.428898,269957.13,428507.819275,433025.47,678323.609623
2020-09-04,1.4108,1.6099,1.3377,1.5042,1.4225,1.6099,1.3377,1.5042,4973,2405,2568,622968.66,908595.374831,306114.99,447559.645135,316853.67,461035.729696
2020-09-05,1.5042,1.5577,1.25,1.3599,1.4949,1.5577,1.25,1.3599,4119,1937,2182,504011.1,697699.864961,214711.15,299386.51876,289299.95,398313.346201
2020-09-06,1.3599,1.4139,1.2414,1.37,1.3596,1.4139,1.2414,1.37,2904,1676,1228,365308.45,492930.111434,190138.34,257483.213835,175170.11,235446.897599
2020-09-07,1.37,1.4598,1.2508,1.4066,1.37,1.4598,1.2508,1.4066,3377,1977,1400,404542.03,554136.252139,218759.79,301325.831794,185782.24,252810.420345
2020-09-08,1.4066,1.4136,1.291,1.3407,1.4096,1.4136,1.291,1.3407,2174,1174,1000,206352.33,279214.713303,95850.1,130068.474627,110502.23,149146.238676
2020-09-09,1.3407,1.4252,1.3,1.4001,1.3362,1.4252,1.3,1.4001,2554,1400,1154,309362.57,426194.35169,165693.12,227735.264395,143669.45,198459.087295
2020-09-10,1.4001,1.4811,1.3816,1.4542,1.4006,1.4811,1.3816,1.4542,2743,1535,1208,342638.82,490153.770483,187255.28,268338.889747,155383.54,221814.880736
2020-09-11,1.4542,1.4811,1.3877,1.4494,1.4516,1.4811,1.3877,1.4494,1652,835,817,159359.16,227158.557779,71248.78,101724.503629,88110.38,125434.05415
2020-09-12,1.4494,1.4967,1.43,1.4911,1.4493,1.4967,1.43,1.4911,2269,1168,1101,277935.8,408658.817685,122025.53,179517.643429,155910.27,229141.174256
2020-09-13,1.4911,1.4947,1.353,1.4088,1.4811,1.4947,1.353,1.4088,2385,1084,1301,258079.99,367060.791951,93497.34,132918.814361,164582.65,234141.97759
2020-09-14,1.4088,1.5026,1.3741,1.4603,1.4034,1.5026,1.3741,1.4603,3633,1538,2095,485324.8,706622.924909,216928.17,315937.160636,268396.63,390685.764273
2020-09-15,1.4603,1.475,1.3557,1.3735,1.4627,1.475,1.3557,1.3735,2916,1231,1685,335643.68,476129.757031,151861.16,214803.474284,183782.52,261326.282747
2020-09-16,1.3735,1.3867,1.3256,1.3649,1.3755,1.3867,1.3256,1.3649,2258,1047,1211,237428.84,322610.223729,113859.95,155052.474554,123568.89,167557.749175
2020-09-17,1.3649,1.3957,1.3151,1.3807,1.3575,1.3957,1.3151,1.3807,1733,928,805,179332.36,243407.559474,87674.64,118883.607084,91657.72,124523.95239
2020-09-18,1.3807,1.4405,1.346,1.3672,1.379,1.4405,1.346,1.3672,1234,590,644,135638.4,188937.314756,65735.81,91624.323437,69902.59,97312.991319
2020-09-19,1.3672,1.4063,1.3654,1.3973,1.3699,1.4063,1.3654,1.3973,1085,487,598,104801.0,145231.521081,50629.98,70221.420698,54171.02,75010.100383
2020-09-20,1.3973,1.3976,1.3217,1.3407,1.3972,1.3976,1.3217,1.3407,837,338,499,86205.36,117174.375866,34518.97,47074.996218,51686.39,70099.379648
2020-09-21,1.3407,1.45,1.1449,1.2051,1.3322,1.45,1.1449,1.2051,3539,1664,1875,471448.24,587943.368275,197193.47,246785.06027,274254.77,341158.308005
2020-09-22,1.2051,1.229,1.1443,1.1942,1.2044,1.229,1.1443,1.1942,1781,897,884,217952.94,257522.452324,93652.33,110975.812201,124300.61,146546.640123
2020-09-23,1.1942,1.2769,1.05,1.1276,1.1988,1.2769,1.05,1.1276,3145,1765,1380,391111.4,454288.02208,196908.66,229776.626541,194202.74,224511.395539
2020-09-24,1.1276,1.2142,1.111,1.2097,1.1251,1.2142,1.111,1.2097,1535,850,685,189163.6,218664.789902,103415.67,119586.603375,85747.93,99078.186527
2020-09-25,1.2097,1.2175,1.1331,1.2005,1.213,1.2175,1.1331,1.2005,1446,820,626,215239.01,253289.549901,120483.14,141441.626522,94755.87,111847.923379
2020-09-26,1.2005,1.2467,1.1898,1.2217,1.2,1.2467,1.1898,1.2217,1319,555,764,141112.88,172742.644117,60948.45,74727.935931,80164.43,98014.708186
2020-09-27,1.2217,1.2384,1.1647,1.2111,1.2227,1.2384,1.1647,1.2111,1425,861,564,118739.75,142581.838543,67258.7,80719.333494,51481.05,61862.505049
2020-09-28,1.2111,1.236,1.1902,1.1945,1.2119,1.236,1.1902,1.1945,1707,996,711,207309.81,252029.367448,115549.29,140555.403347,91760.52,111473.964101
2020-09-29,1.1945,1.206,1.1596,1.1821,1.1926,1.206,1.1596,1.1821,897,489,408,105732.5,124860.286715,49723.88,58706.572486,56008.62,66153.714229
2020-09-30,1.1821,1.183,1.15,1.1767,1.1819,1.183,1.15,1.1767,1057,518,539,125765.59,146548.408457,52950.09,61815.04615,72815.5,84733.362307
2020-10-01,1.1767,1.1946,1.1003,1.1321,1.1812,1.1946,1.1003,1.1321,1226,530,696,121687.4,140583.332242,47436.57,54907.604366,74250.83,85675.727876
2020-10-02,1.1321,1.1428,1.0674,1.1038,1.1329,1.1428,1.0674,1.1038,1495,737,758,167156.39,184493.706477,77526.6,85827.664529,89629.79,98666.041948
2020-10-03,1.1038,1.1178,1.1009,1.1101,1.1059,1.1178,1.1009,1.1101,672,363,309,82887.9,91941.027388,46124.65,51174.579449,36763.25,40766.447939
2020-10-04,1.1101,1.1426,1.0932,1.1295,1.11,1.1426,1.0932,1.1295,709,408,301,68121.46,75735.049267,37432.6,41638.041102,30688.86,34097.008165
2020-10-05,1.1295,1.136,1.0956,1.1144,1.1292,1.136,1.0956,1.1144,1203,785,418,109487.23,121814.831135,70511.57,78503.878029,38975.66,43310.953106
2020-10-06,1.1144,1.1175,1.0668,1.0689,1.11,1.1175,1.0668,1.0689,1190,563,627,130499.23,143185.899121,67345.87,73992.532532,63153.36,69193.366589
2020-10-07,1.0689,1.0689,1.019,1.0539,1.0667,1.0675,1.019,1.0539,1334,636,698,148491.15,154624.462834,66731.24,69649.137727,81759.91,84975.325107
2020-10-08,1.0539,1.1112,1.0427,1.0958,1.0537,1.1112,1.0427,1.0958,839,463,376,80058.66,86817.77436,46550.43,50674.415114,33508.23,36143.359246
2020-10-09,1.0958,1.175,1.0726,1.1486,1.0968,1.175,1.0726,1.1486,1691,991,700,176764.5,199255.723108,111441.54,125970.249759,65322.96,73285.473349
2020-10-10,1.1486,1.2115,1.1482,1.1681,1.1486,1.2115,1.1482,1.1681,2064,1245,819,217963.32,257403.374263,132282.91,156044.445165,85680.41,101358.929098
2020-10-11,1.1681,1.1994,1.1585,1.1787,1.1677,1.1994,1.1585,1.1787,1005,570,435,143844.95,170019.712259,82922.5,98044.87466,60922.45,71974.837599
2020-10-12,1.1787,1.1818,1.1418,1.159,1.178,1.1818,1.1418,1.159,1288,650,638,146701.01,170877.15454,71737.76,83603.104203,74963.25,87274.050337
2020-10-13,1.159,1.1773,1.1237,1.1465,1.1579,1.1773,1.1237,1.1465,645,351,294,63062.45,72469.292353,31618.79,36412.552814,31443.66,36056.739539
2020-10-14,1.1465,1.1553,1.11,1.1167,1.1465,1.1553,1.11,1.1167,621,265,356,56645.57,64041.193542,24073.28,27299.107811,32572.29,36742.085731
2020-10-15,1.1167,1.1229,1.0787,1.1066,1.1209,1.1229,1.0787,1.1066,832,384,448,84553.93,93152.274552,38730.94,42781.473766,45822.99,50370.800786
2020-10-16,1.1066,1.1119,1.0487,1.0597,1.1082,1.1119,1.0487,1.0597,1011,441,570,114693.12,122912.81731,39289.56,42100.306609,75403.56,80812.510701
2020-10-17,1.0597,1.0828,1.0573,1.0694,1.066,1.0828,1.0573,1.0694,398,232,166,32228.26,34597.916855,16815.6,18090.858459,15412.66,16507.058396
2020-10-18,1.0694,1.1089,1.06,1.1041,1.0711,1.1089,1.06,1.1041,1930,1062,868,249975.75,270935.779568,112639.21,122227.013068,137336.54,148708.7665
2020-10-19,1.1041,1.1297,1.0763,1.0973,1.1082,1.1297,1.0763,1.0973,1290,700,590,153924.06,170200.518632,68350.16,75810.631365,85573.9,94389.887267
2020-10-20,1.0973,1.1006,1.0556,1.0698,1.0965,1.1006,1.0556,1.0698,1091,541,550,127223.18,136841.492389,66332.8,71354.027112,60890.38,65487.465277
2020-10-21,1.0698,1.1211,1.0639,1.0958,1.0734,1.1211,1.0639,1.0958,1480,820,660,130862.79,143759.255522,70767.19,77839.457253,60095.6,65919.798269
2020-10-22,1.0958,1.1298,1.0958,1.1187,1.1025,1.1298,1.1017,1.1187,1352,732,620,152842.73,170921.414347,65375.79,73363.32035,87466.94,97558.093997
2020-10-23,1.1187,1.1299,1.09,1.12,1.1122,1.1299,1.09,1.12,944,499,445,98817.35,109931.441165,54305.15,60439.000081,44512.2,49492.441084
2020-10-24,1.12,1.1383,1.1132,1.128,1.1199,1.1383,1.1132,1.128,839,568,271,93785.21,105589.940237,71287.66,80314.919784,22497.55,25275.020453
2020-10-25,1.128,1.1437,1.0956,1.1317,1.1241,1.1437,1.0956,1.1317,1120,523,597,123762.81,137717.785891,54468.99,60796.791019,69293.82,76920.994872
2020-10-26,1.1317,1.1388,1.0656,1.082,1.126,1.1388,1.0656,1.082,1213,568,645,103139.16,113264.845923,43810.61,47975.317567,59328.55,65289.528356
2020-10-27,1.082,1.125,1.068,1.091,1.0845,1.125,1.068,1.091,1392,732,660,136330.37,149477.561421,72695.45,79803.005217,63634.92,69674.556204
2020-10-28,1.091,1.1061,1.0478,1.0636,1.091,1.1061,1.0478,1.0636,1102,419,683,104411.07,112014.462035,31718.8,34231.440784,72692.27,77783.021251
2020-10-29,1.0636,1.0798,1.0426,1.0475,1.0679,1.0798,1.0426,1.0475,989,447,542,128620.12,136136.265633,72535.73,76742.52448,56084.39,59393.741153
2020-10-30,1.0475,1.0764,1.013,1.038,1.0463,1.0764,1.013,1.038,1035,485,550,102040.8,105255.373757,37063.71,38398.197812,64977.09,66857.175945
2020-10-31,1.038,1.0653,1.0193,1.029,1.0428,1.0653,1.0193,1.029,499,305,194,29352.92,30452.944495,16890.03,17508.743356,12462.89,12944.201139
2020-11-01,1.029,1.0323,1.0084,1.0301,1.0289,1.0323,1.0084,1.0301,672,461,211,53796.7,55106.761196,33180.48,34045.77238,20616.22,21060.988816
2020-11-02,1.0301,1.0454,0.9885,0.9935,1.0301,1.0454,0.9885,0.9935,840,451,389,101030.73,101775.255649,71320.61,71828.931623,29710.12,29946.324026
2020-11-03,0.9935,1.0036,0.9261,1.0012,0.9926,1.0036,0.9261,1.0012,1237,620,617,103273.01,98751.166236,39405.67,37795.298757,63867.34,60955.867479
2020-11-04,1.0012,1.0169,0.9775,0.987,1.0051,1.0169,0.9775,0.987,1233,550,683,101901.83,102198.737949,44128.03,44388.947898,57773.8,57809.790051
2020-11-05,0.987,1.0557,0.9853,1.0186,0.9875,1.0557,0.9853,1.0186,1949,1047,902,204377.26,206974.947473,105241.05,106853.578174,99136.21,100121.369299
2020-11-06,1.0186,1.2,1.0133,1.151,1.0262,1.2,1.0133,1.151,3920,1816,2104,591167.48,671159.751584,200080.78,223574.415049,391086.7,447585.336535
2020-11-07,1.151,1.1631,1.05,1.075,1.1426,1.1631,1.05,1.075,2027,1001,1026,237413.89,264391.358066,113220.83,127285.640037,124193.06,137105.718029
2020-11-08,1.075,1.1377,1.072,1.1129,1.072,1.1377,1.072,1.1129,966,523,443,71782.31,79810.724669,38231.73,42671.319744,33550.58,37139.404925
2020-11-09,1.1129,1.1217,1.0498,1.1166,1.11,1.1217,1.0498,1.1166,1213,715,498,147842.46,159376.931029,91583.22,98487.674632,56259.24,60889.256397
2020-11-10,1.1166,1.1492,1.0941,1.1343,1.1042,1.1492,1.0941,1.1343,1278,717,561,123484.69,139718.901764,59686.85,67559.950611,63797.84,72158.951153
2020-11-11,1.1343,1.15,1.0976,1.1051,1.14,1.15,1.0976,1.1051,993,470,523,87131.1,97559.949933,29342.94,33012.462824,57788.16,64547.487109
2020-11-12,1.1051,1.1391,1.0805,1.1019,1.0977,1.1391,1.0805,1.1019,1228,638,590,113709.14,126104.87056,73898.88,82035.8299,39810.26,44069.04066
2020-11-13,1.1019,1.13,1.0975,1.1299,1.102,1.13,1.0975,1.1299,652,294,358,54021.59,60096.98614,24193.25,26966.070205,29828.34,33130.915935
2020-11-14,1.1299,1.2,1.0804,1.102,1.1276,1.2,1.0804,1.102,965,535,430,135879.79,151348.065938,62080.63,69752.252292,73799.16,81595.813646
2020-11-15,1.102,1.1153,1.0601,1.0742,1.095,1.1153,1.0601,1.0742,693,344,349,73032.55,79332.766903,23731.12,25860.038776,49301.43,53472.728127
2020-11-16,1.0742,1.094,1.0506,1.0938,1.0725,1.094,1.0506,1.0938,804,427,377,68655.58,73813.246967,34585.77,37247.247073,34069.81,36565.999894
2020-11-17,1.0938,1.18,1.0841,1.1375,1.0892,1.18,1.0841,1.1375,3604,1501,2103,526979.53,599360.343911,161191.35,183672.009252,365788.18,415688.334659
2020-11-18,1.1375,1.2221,1.085,1.1881,1.1376,1.2221,1.085,1.1881,3730,1912,1818,403526.45,467682.385223,204763.2,237603.75869,198763.25,230078.626533
2020-11-19,1.1881,1.2083,1.1072,1.1711,1.19,1.2083,1.1072,1.1711,1798,1000,798,236318.18,273031.197388,121186.0,140293.2924,115132.18,132737.904988
2020-11-20,1.1711,1.2031,1.1589,1.19,1.1749,1.2031,1.1589,1.19,1858,924,934,171816.66,203377.777694,71225.91,84352.69604,100590.75,119025.081654
2020-11-21,1.19,1.31,1.1688,1.2881,1.191,1.31,1.1688,1.2881,4967,2571,2396,443316.4,555557.202962,230987.32,288874.556702,212329.08,266682.64626
2020-11-22,1.2881,1.3441,1.0521,1.2347,1.2978,1.3441,1.0521,1.2347,6204,3124,3080,595686.77,731097.220319,287645.88,354437.183516,308040.89,376660.036803
2020-11-23,1.2347,1.3642,1.2201,1.339,1.2363,1.3642,1.2201,1.339,5422,2759,2663,506022.86,654304.932083,228960.64,297253.84145,277062.22,357051.090633
2020-11-24,1.339,1.665,1.2872,1.5328,1.3426,1.665,1.2872,1.5328,16653,8721,7932,1457487.6,2147872.505646,712167.34,1053426.267416,745320.26,1094446.23823
2020-11-25,1.5328,1.5902,1.3876,1.4483,1.532,1.5902,1.3876,1.4483,7714,4134,3580,561862.0,842734.494258,290119.24,435838.159139,271742.76,406896.335119
2020-11-26,1.4483,1.469,1.15,1.2269,1.4313,1.469,1.15,1.2269,8295,4282,4013,944603.75,1177312.115249,474627.31,593605.595141,469976.44,583706.520108
2020-11-27,1.2269,1.2734,1.1661,1.2168,1.2301,1.2734,1.1661,1.2168,2796,1319,1477,239184.93,290422.571549,99864.69,121709.738962,139320.24,168712.832587
2020-11-28,1.2168,1.3118,1.1971,1.2775,1.2166,1.3118,1.1971,1.2775,3067,1674,1393,286640.44,360530.195737,174395.39,218715.793632,112245.05,141814.402105
2020-11-29,1.2775,1.372,1.248,1.2799,1.2761,1.372,1.248,1.2799,3158,1680,1478,247509.85,321788.015788,133129.81,173817.506878,114380.04,147970.50891
2020-11-30,1.2799,1.3589,1.2425,1.3304,1.2799,1.3589,1.2425,1.3304,4241,2177,2064,385382.16,502730.075264,187260.89,242063.560421,198121.27,260666.514843
2020-12-01,1.3304,1.4727,1.2212,1.3502,1.3368,1.4727,1.2212,1.3502,8308,4200,4108,621190.96,845781.513356,290865.7,396834.552451,330325.26,448946.960905
2020-12-02,1.3502,1.4988,1.3195,1.4159,1.3427,1.4988,1.3195,1.4159,5244,2881,2363,419131.68,584211.326982,244838.17,342614.055297,174293.51,241597.271685
2020-12-03,1.4159,1.5098,1.375,1.4204,1.4185,1.5098,1.375,1.4204,6783,3519,3264,466327.0,674105.401872,241791.52,350172.626604,224535.48,323932.775268
2020-12-04,1.4204,1.4288,1.2882,1.2956,1.4204,1.4288,1.2882,1.2956,5164,2590,2574,510727.57,688938.363904,251134.91,338820.45863,259592.66,350117.905274
