TIMESTAMP,ETC_OPEN_PRICE_USDT,ETC_HIGH_PRICE_USDT,ETC_LOW_PRICE_USDT,ETC_CLOSE_PRICE_USDT,ETC_FIRST_TRADE_PRICE_USDT,ETC_HIGH_TRADE_PRICE_USDT,ETC_LOW_TRADE_PRICE_USDT,ETC_LAST_TRADE_PRICE_USDT,ETC_TOTAL_TRADE_COUNT,ETC_TOTAL_TRADES_BUY,ETC_TOTAL_TRADES_SELL,ETC_VOLUME_USDT,ETC_QUOTE_VOLUME,ETC_VOLUME_BUY,ETC_QUOTE_VOLUME_BUY,ETC_VOLUME_SELL,ETC_QUOTE_VOLUME_SELL
2024-08-15,18.83,19.16,18.29,18.54,18.83,19.16,18.29,18.54,36856,17997,18859,308709.45,5763558.4567,138694.79,2592759.2013,170014.66,3170799.2554
2024-08-16,18.54,18.89,18.3,18.74,18.55,18.89,18.3,18.74,31439,16074,15365,233685.96,4357730.6124,103053.5,1921159.5929,130632.46,2436571.0195
2024-08-17,18.74,18.94,18.58,18.79,18.74,18.94,18.58,18.79,13944,7212,6732,95089.27,1780366.1754,44770.27,838586.0739,50319.0,941780.1015
2024-08-18,18.79,19.19,18.56,18.57,18.78,19.19,18.56,18.57,18763,9472,9291,181236.88,3423585.6209,92426.87,1747493.9467,88810.01,1676091.6742
2024-08-19,18.57,19.04,18.51,18.94,18.57,19.04,18.51,18.94,28193,15464,12729,249304.23,4688387.4884,125148.92,2354015.5236,124155.31,2334371.9648
2024-08-20,18.94,19.41,18.66,18.88,18.95,19.41,18.66,18.88,28392,14531,13861,272855.1,5194714.4778,137464.22,2618786.2574,135390.88,2575928.2204
2024-08-21,18.88,19.6,18.73,19.49,18.88,19.6,18.73,19.49,44013,22150,21863,378818.59,7302545.2021,195115.34,3760970.8161,183703.25,3541574.386
2024-08-22,19.49,19.6,19.21,19.49,19.49,19.6,19.21,19.49,32849,17340,15509,305377.45,5949636.87,161568.37,3151699.4537,143809.08,2797937.4163
2024-08-23,19.49,20.84,19.48,20.57,19.5,20.84,19.48,20.57,64130,34945,29185,533976.4,10726477.19,321467.76,6446875.1979,212508.64,4279601.9921
2024-08-24,20.57,20.98,20.36,20.62,20.58,20.98,20.36,20.62,48969,23769,25200,329575.65,6806926.9303,157680.57,3256676.521,171895.08,3550250.4093
2024-08-25,20.62,20.68,19.85,20.12,20.63,20.68,19.85,20.12,48018,24417,23601,291941.19,5906705.3576,121680.63,2459492.3782,170260.56,3447212.9794
2024-08-26,20.12,20.25,19.37,19.44,20.11,20.25,19.37,19.44,46016,21981,24035,267166.11,5293087.0028,122695.81,2428584.9945,144470.3,2864502.0083
2024-08-27,19.44,19.6,17.82,18.3,19.44,19.6,17.82,18.3,72548,40176,32372,447174.41,8393325.729,209679.2,3945319.9295,237495.21,4448005.7995
2024-08-28,18.3,19.09,18.11,18.58,18.29,19.09,18.11,18.58,95767,53372,42395,450604.75,8352376.8274,222904.37,4131602.0981,227700.38,4220774.7293
2024-08-29,18.58,18.94,18.27,18.47,18.56,18.94,18.27,18.47,29869,16094,13775,190720.82,3560046.8231,83564.83,1561293.6953,107155.99,1998753.1278
2024-08-30,18.47,18.63,17.91,18.57,18.46,18.63,17.91,18.57,41977,16391,25586,251472.77,4608732.0869,105292.75,1931162.2622,146180.02,2677569.8247
2024-08-31,18.57,18.63,18.2,18.41,18.56,18.63,18.2,18.41,18163,8001,10162,106430.24,1958451.4969,44809.15,824750.6277,61621.09,1133700.8692
2024-09-01,18.41,18.41,17.46,17.62,18.41,18.41,17.46,17.62,39443,18828,20615,230763.08,4142905.0013,98104.6,1760626.8618,132658.48,2382278.1395
2024-09-02,17.62,18.42,17.52,18.27,17.62,18.42,17.52,18.27,36306,14099,22207,234924.15,4209416.2192,110467.56,1981204.0478,124456.59,2228212.1714
2024-09-03,18.27,18.41,17.61,17.66,18.27,18.41,17.61,17.66,29180,13695,15485,176907.54,3174546.2458,75118.5,1348333.2498,101789.04,1826212.996
2024-09-04,17.66,18.29,16.82,18.07,17.65,18.29,16.82,18.07,54685,24932,29753,441003.11,7778140.4819,196974.37,3466624.4761,244028.74,4311516.0058
2024-09-05,18.07,18.16,17.46,17.61,18.07,18.16,17.46,17.61,45774,23527,22247,426686.88,7553183.6492,211538.83,3751951.9973,215148.05,3801231.6519
2024-09-06,17.61,17.87,16.73,17.3,17.61,17.87,16.73,17.3,75058,35385,39673,763752.67,13319125.667,297186.12,5183296.5748,466566.55,8135829.0922
2024-09-07,17.3,17.75,17.24,17.63,17.29,17.75,17.24,17.63,23830,9615,14215,167124.07,2928884.6132,82363.68,1444103.2075,84760.39,1484781.4057
2024-09-08,17.63,18.01,17.55,17.94,17.64,18.01,17.55,17.94,26339,12346,13993,171184.64,3043340.6708,83703.81,1487928.93,87480.83,1555411.7408
2024-09-09,17.94,18.6,17.78,18.34,17.96,18.6,17.78,18.34,37591,19980,17611,303486.53,5509696.545,159232.09,2893676.8069,144254.44,2616019.7381
2024-09-10,18.34,18.72,18.13,18.56,18.35,18.72,18.13,18.56,30739,14656,16083,292063.03,5369937.7589,157305.82,2892182.6534,134757.21,2477755.1055
2024-09-11,18.56,18.6,17.94,18.46,18.56,18.6,17.94,18.46,37332,16498,20834,296036.49,5423969.0109,128149.1,2349680.083,167887.39,3074288.9279
2024-09-12,18.46,18.63,18.31,18.56,18.46,18.63,18.31,18.56,27053,12975,14078,219289.41,4051585.2345,95032.3,1756158.7616,124257.11,2295426.4729
2024-09-13,18.56,18.92,18.25,18.85,18.56,18.92,18.25,18.85,30312,12839,17473,288402.59,5354817.9243,137516.49,2555786.0642,150886.1,2799031.8601
2024-09-14,18.85,18.88,18.46,18.61,18.85,18.88,18.46,18.61,16753,8840,7913,123515.71,2304260.9996,60992.27,1137075.8742,62523.44,1167185.1254
2024-09-15,18.61,18.65,17.67,17.79,18.6,18.65,17.67,17.79,28347,14909,13438,247689.07,4503423.7366,123021.01,2236943.4135,124668.06,2266480.3231
2024-09-16,17.79,17.89,17.48,17.75,17.78,17.89,17.48,17.75,24622,10979,13643,243491.16,4310774.8002,105428.26,1867146.6458,138062.9,2443628.1544
2024-09-17,17.75,18.27,17.62,17.98,17.74,18.27,17.62,17.98,23701,11212,12489,261913.2,4708917.1529,132796.31,2390615.5493,129116.89,2318301.6036
2024-09-18,17.98,18.34,17.49,18.32,17.98,18.34,17.49,18.32,26073,13333,12740,286913.37,5106065.9441,140752.8,2503558.7452,146160.57,2602507.1989
2024-09-19,18.32,19.2,18.32,18.79,18.33,19.2,18.33,18.79,32586,15953,16633,461997.94,8665073.033,252101.85,4733439.9027,209896.09,3931633.1303
2024-09-20,18.79,19.28,18.42,19.0,18.79,19.28,18.42,19.0,46440,27471,18969,661023.48,12540239.1114,425804.28,8088308.8532,235219.2,4451930.2582
2024-09-21,19.0,19.46,18.85,19.37,19.0,19.46,18.85,19.37,25469,12530,12939,261519.99,5010079.0476,134123.78,2568219.7949,127396.21,2441859.2527
2024-09-22,19.37,19.51,18.44,18.9,19.36,19.51,18.44,18.9,31961,14904,17057,288833.97,5475790.1398,130250.8,2468697.6729,158583.17,3007092.4669
2024-09-23,18.9,19.42,18.53,19.1,18.9,19.42,18.53,19.1,38731,21047,17684,350430.2,6699215.3035,187900.72,3594421.9295,162529.48,3104793.374
2024-09-24,19.1,19.53,18.82,19.42,19.1,19.53,18.82,19.42,37273,18902,18371,458373.95,8759008.3481,217963.28,4166669.6947,240410.67,4592338.6534
2024-09-25,19.42,19.82,19.25,19.3,19.42,19.82,19.25,19.3,35939,17323,18616,371588.6,7248454.3338,177118.5,3456724.1817,194470.1,3791730.1521
2024-09-26,19.3,20.36,19.04,20.31,19.31,20.36,19.04,20.31,55942,28510,27432,585362.86,11666049.1324,282636.36,5630348.2029,302726.5,6035700.9295
2024-09-27,20.31,21.07,20.23,20.83,20.31,21.07,20.23,20.83,60998,35150,25848,615761.74,12728435.8249,312128.4,6454747.5646,303633.34,6273688.2603
2024-09-28,20.83,20.97,20.15,20.55,20.84,20.97,20.15,20.55,51379,29034,22345,410380.59,8420818.171,196546.45,4034529.7649,213834.14,4386288.4061
2024-09-29,20.55,20.72,20.14,20.43,20.56,20.72,20.14,20.43,39778,19907,19871,357613.3,7322741.7994,166288.53,3406767.0413,191324.77,3915974.7581
2024-09-30,20.43,20.49,19.3,19.46,20.43,20.49,19.3,19.46,52464,21682,30782,433800.03,8638103.4536,184699.82,3677837.1797,249100.21,4960266.2739
2024-10-01,19.46,19.84,18.0,18.41,19.47,19.84,18.0,18.41,79867,35415,44452,690296.0,12997647.4207,320486.72,6027971.6461,369809.28,6969675.7746
2024-10-02,18.41,18.73,17.74,17.94,18.41,18.73,17.74,17.94,82687,39602,43085,635696.57,11595906.3864,308135.87,5627711.4476,327560.7,5968194.9388
2024-10-03,17.94,18.64,17.78,18.51,17.94,18.64,17.78,18.51,91648,42938,48710,940021.8,17106459.4001,381151.3,6943679.1845,558870.5,10162780.2156
2024-10-04,18.51,18.92,18.34,18.77,18.52,18.92,18.34,18.77,40884,21013,19871,292532.13,5442080.7965,145799.76,2714857.2089,146732.37,2727223.5876
2024-10-05,18.77,18.86,18.34,18.55,18.77,18.86,18.34,18.55,27983,13044,14939,223631.55,4156447.3879,98358.3,1828061.0441,125273.25,2328386.3438
2024-10-06,18.55,18.9,18.44,18.76,18.55,18.9,18.44,18.76,32694,14220,18474,181206.66,3387853.9054,93719.73,1752573.4686,87486.93,1635280.4368
2024-10-07,18.76,19.14,18.53,18.57,18.75,19.14,18.53,18.57,58749,27199,31550,385244.38,7258573.4713,168102.49,3169351.3365,217141.89,4089222.1348
2024-10-08,18.57,18.85,18.18,18.34,18.57,18.85,18.18,18.34,37007,17722,19285,303611.3,5613788.8257,144929.42,2675478.447,158681.88,2938310.3787
2024-10-09,18.34,18.54,17.91,18.12,18.34,18.54,17.91,18.12,26437,12551,13886,237898.44,4352036.4196,120959.15,2214125.0139,116939.29,2137911.4057
2024-10-10,18.12,18.37,17.88,18.2,18.12,18.37,17.88,18.2,25444,10807,14637,264309.95,4797592.2023,114669.13,2081464.128,149640.82,2716128.0743
2024-10-11,18.2,18.74,18.16,18.59,18.2,18.74,18.16,18.59,24455,11745,12710,263779.5,4867060.5176,123870.57,2284304.895,139908.93,2582755.6226
2024-10-12,18.59,18.93,18.47,18.77,18.59,18.93,18.47,18.77,24320,11339,12981,219405.75,4108977.979,99229.0,1859124.4609,120176.75,2249853.5181
2024-10-13,18.77,18.84,18.26,18.55,18.77,18.84,18.26,18.55,28870,17215,11655,186803.71,3469292.9102,88895.78,1651206.4076,97907.93,1818086.5026
2024-10-14,18.55,19.63,18.38,19.5,18.55,19.63,18.38,19.5,47668,22721,24947,575919.16,11031000.7412,284649.11,5446195.2956,291270.05,5584805.4456
2024-10-15,19.5,19.77,18.68,19.36,19.5,19.77,18.68,19.36,55933,25990,29943,551268.9,10610588.9231,259172.49,4988007.5613,292096.41,5622581.3618
2024-10-16,19.36,19.8,19.17,19.38,19.36,19.8,19.17,19.38,42548,21448,21100,413340.12,8050137.6197,195735.4,3811954.6318,217604.72,4238182.9879
2024-10-17,19.38,19.62,18.74,19.04,19.38,19.62,18.74,19.04,38067,19811,18256,377651.64,7210733.4599,188245.52,3598188.2195,189406.12,3612545.2404
2024-10-18,19.04,19.42,18.99,19.36,19.04,19.42,18.99,19.36,25969,13255,12714,204467.29,3925454.0201,89235.05,1713082.6727,115232.24,2212371.3474
2024-10-19,19.36,19.92,19.21,19.9,19.37,19.92,19.21,19.9,36408,17908,18500,284920.53,5574263.3251,141259.29,2767105.5666,143661.24,2807157.7585
2024-10-20,19.9,20.36,19.54,20.2,19.9,20.36,19.54,20.2,54471,29007,25464,481537.41,9594241.9547,221626.04,4418897.9392,259911.37,5175344.0155
2024-10-21,20.2,20.3,19.34,19.42,20.19,20.3,19.34,19.42,62545,31811,30734,685069.64,13603818.1473,383419.26,7616594.8505,301650.38,5987223.2968
2024-10-22,19.42,19.53,18.87,19.07,19.41,19.53,18.87,19.07,54068,21796,32272,332853.66,6379869.2861,135016.86,2585909.0667,197836.8,3793960.2194
2024-10-23,19.07,19.09,18.18,18.64,19.08,19.09,18.18,18.64,46333,20159,26174,429345.36,8004325.5867,179956.47,3362133.0422,249388.89,4642192.5445
2024-10-24,18.64,19.02,18.42,18.87,18.64,19.02,18.42,18.87,35595,16949,18646,218217.82,4090258.7945,88296.43,1656460.2316,129921.39,2433798.5629
2024-10-25,18.87,19.5,17.55,18.25,18.88,19.5,17.55,18.25,96935,46782,50153,764926.59,14394706.4066,356101.81,6698001.8768,408824.78,7696704.5298
2024-10-26,18.25,18.51,17.95,18.23,18.24,18.51,17.95,18.23,34129,15562,18567,251504.89,4596007.6356,107546.23,1965742.2447,143958.66,2630265.3909
2024-10-27,18.23,18.56,18.06,18.41,18.22,18.56,18.06,18.41,21261,12241,9020,166090.23,3038096.6506,83504.03,1527550.7587,82586.2,1510545.8919
2024-10-28,18.41,19.12,18.13,19.0,18.41,19.12,18.13,19.0,40438,18813,21625,341128.89,6335361.6941,176219.51,3274888.0847,164909.38,3060473.6094
2024-10-29,19.0,19.53,18.96,19.43,19.0,19.53,18.96,19.43,43133,21671,21462,384211.3,7404112.7414,192919.85,3718958.8368,191291.45,3685153.9046
2024-10-30,19.43,19.82,19.11,19.45,19.44,19.82,19.11,19.45,50491,26834,23657,387905.93,7570161.0257,202026.39,3945749.1764,185879.54,3624411.8493
2024-10-31,19.45,19.53,18.4,18.6,19.45,19.53,18.4,18.6,45090,19622,25468,303257.87,5758096.4099,118934.23,2258509.0554,184323.64,3499587.3545
2024-11-01,18.6,19.05,18.15,18.46,18.59,19.05,18.15,18.46,48778,21954,26824,467044.06,8687691.542,187519.05,3492746.5193,279525.01,5194945.0227
2024-11-02,18.46,18.62,17.97,18.12,18.45,18.62,17.97,18.12,24729,13273,11456,182253.02,3319787.2412,80076.34,1456848.5777,102176.68,1862938.6635
2024-11-03,18.12,18.17,17.37,17.8,18.13,18.17,17.37,17.8,43210,22595,20615,468853.54,8318156.8069,207187.8,3677741.8766,261665.74,4640414.9303
2024-11-04,17.8,18.0,17.29,17.6,17.79,18.0,17.29,17.6,38925,20387,18538,339832.96,6027587.4089,154745.75,2746784.8421,185087.21,3280802.5668
2024-11-05,17.6,18.33,17.53,18.22,17.6,18.33,17.53,18.22,36837,20710,16127,315039.92,5672982.4546,141894.78,2558160.5515,173145.14,3114821.9031
2024-11-06,18.22,19.77,18.22,19.69,18.22,19.77,18.22,19.69,76268,38386,37882,749158.77,14335341.3149,387365.12,7414064.5067,361793.65,6921276.8082
2024-11-07,19.69,20.71,19.51,20.27,19.69,20.71,19.51,20.27,82824,45086,37738,882262.94,17814397.7937,476960.78,9637950.3798,405302.16,8176447.4139
2024-11-08,20.27,20.56,19.78,20.45,20.26,20.56,19.78,20.45,53400,27362,26038,602501.94,12174746.538,299489.26,6055676.8233,303012.68,6119069.7147
2024-11-09,20.45,22.17,20.14,21.76,20.44,22.17,20.14,21.76,87191,47353,39838,1003956.82,21056660.3454,519871.74,10918104.6958,484085.08,10138555.6496
2024-11-10,21.76,24.16,21.24,23.02,21.77,24.16,21.24,23.02,216607,111529,105078,2611248.51,59578699.1236,1234996.46,28197216.2236,1376252.05,31381482.9
2024-11-11,23.02,24.46,22.22,24.37,23.02,24.46,22.22,24.37,130565,59755,70810,1653198.82,38234933.5085,784495.83,18158580.7257,868702.99,20076352.7828
2024-11-12,24.37,24.58,21.84,22.75,24.36,24.58,21.84,22.75,225254,118634,106620,3318783.99,76609057.111,1780459.21,41096697.7659,1538324.78,35512359.3451
2024-11-13,22.75,23.14,21.17,22.09,22.76,23.14,21.17,22.09,156326,74438,81888,1985292.71,44057239.5225,975849.41,21672291.9943,1009443.3,22384947.5282
2024-11-14,22.09,22.76,21.35,21.8,22.08,22.76,21.35,21.8,96811,45192,51619,1434230.37,31857653.8903,719701.72,15986136.9019,714528.65,15871516.9884
2024-11-15,21.8,23.54,21.55,22.99,21.8,23.54,21.55,22.99,124216,64421,59795,1585948.42,35689714.64,794447.56,17895900.7514,791500.86,17793813.8886
2024-11-16,22.99,28.68,22.82,26.73,22.98,28.68,22.82,26.73,548540,277282,271258,5310373.21,138888345.9283,2660500.77,69487064.0097,2649872.44,69401281.9186
2024-11-17,26.73,30.42,25.13,25.84,26.73,30.42,25.13,25.84,377105,208170,168935,4552805.28,125971446.8662,2340276.17,65018075.6506,2212529.11,60953371.2156
2024-11-18,25.84,27.44,25.55,27.04,25.84,27.44,25.55,27.04,200345,100872,99473,1852758.43,49213568.3585,909553.5,24187987.0898,943204.93,25025581.2687
2024-11-19,27.04,27.68,25.51,26.16,27.06,27.68,25.51,26.16,86111,38444,47667,1006810.43,26575776.9073,477791.19,12613994.8778,529019.24,13961782.0295
2024-11-20,26.16,26.69,24.69,25.37,26.16,26.69,24.69,25.37,94625,42305,52320,1423677.3,36571565.8105,641048.0,16489753.7167,782629.3,20081812.0938
2024-11-21,25.37,28.85,24.62,27.34,25.38,28.85,24.62,27.34,184895,93988,90907,3008022.58,81068971.6247,1512340.6,40799833.0231,1495681.98,40269138.6016
2024-11-22,27.34,28.71,26.79,28.52,27.34,28.71,26.79,28.52,127606,67521,60085,1855962.54,51679253.0615,957029.13,26663574.112,898933.41,25015678.9495
2024-11-23,28.52,31.34,28.33,29.64,28.51,31.34,28.33,29.64,222281,113951,108330,3287884.91,98123287.4977,1578627.74,47134756.8637,1709257.17,50988530.634
2024-11-24,29.64,30.64,27.17,28.84,29.64,30.64,27.17,28.84,240829,126778,114051,2467370.69,70825065.8235,1230403.43,35262710.8804,1236967.26,35562354.9431
2024-11-25,28.84,31.98,27.68,29.77,28.85,31.98,27.68,29.77,381441,181028,200413,3463240.97,105887598.4411,1592731.4,48694288.7536,1870509.57,57193309.6875
2024-11-26,29.77,30.42,27.38,28.33,29.76,30.42,27.38,28.33,219163,133532,85631,1919899.44,54861821.8686,1050999.53,29999079.6457,868899.91,24862742.2229
2024-11-27,28.33,33.31,27.81,32.9,28.33,33.31,27.81,32.9,331937,190608,141329,3368245.67,101993168.0577,1989904.7,60238464.7407,1378340.97,41754703.317
2024-11-28,32.9,33.54,31.31,31.91,32.89,33.54,31.31,31.91,235238,124637,110601,2704378.94,87114549.0189,1356384.22,43743505.9052,1347994.72,43371043.1137
2024-11-29,31.91,32.4,31.03,31.94,31.92,32.4,31.03,31.94,115378,58314,57064,1204914.85,38198687.4956,590311.65,18731753.9686,614603.2,19466933.527
2024-11-30,31.94,34.0,31.65,32.7,31.93,34.0,31.65,32.7,201062,108223,92839,2261051.14,74546645.9735,1165087.91,38415044.911,1095963.23,36131601.0625
2024-12-01,32.7,33.68,31.63,33.32,32.7,33.68,31.63,33.32,151529,73572,77957,1412248.71,46078901.4134,682294.71,22279092.9226,729954.0,23799808.4908
2024-12-02,33.32,34.62,31.11,33.87,33.31,34.62,31.11,33.87,568860,269783,299077,4329869.94,143272612.9449,1960824.42,64903320.2311,2369045.52,78369292.7138
2024-12-03,33.87,35.35,30.95,34.72,33.86,35.35,30.95,34.72,464235,225581,238654,4849496.39,161071081.9548,2265776.18,75318022.9595,2583720.21,85753058.9953
2024-12-04,34.72,38.9,34.5,37.7,34.72,38.9,34.5,37.7,493198,253701,239497,5508558.25,203002605.3402,2695692.88,99416897.2832,2812865.37,103585708.057
2024-12-05,37.7,38.04,34.75,35.61,37.7,38.04,34.75,35.61,459780,259758,200022,3644399.42,133093724.6976,1852292.62,67645509.8261,1792106.8,65448214.8715
2024-12-06,35.61,39.97,34.2,38.27,35.61,39.97,34.2,38.27,447183,222232,224951,4325750.86,161811114.2302,2099527.9,78623167.2888,2226222.96,83187946.9414
2024-12-07,38.27,38.69,36.78,37.2,38.28,38.69,36.78,37.2,180425,93904,86521,1481301.56,55564294.1877,716086.93,26867181.3425,765214.63,28697112.8452
2024-12-08,37.2,37.6,35.78,37.08,37.2,37.6,35.78,37.08,130937,67507,63430,1063961.58,39057023.2282,485852.53,17835843.6776,578109.05,21221179.5506
2024-12-09,37.08,37.1,28.0,31.35,37.09,37.1,28.0,31.35,450153,204635,245518,3712717.25,122847018.7259,1734940.69,57477517.6552,1977776.56,65369501.0707
2024-12-10,31.35,32.26,27.95,30.19,31.36,32.26,27.95,30.19,319543,149841,169702,3478020.78,105012671.4294,1763113.73,53279207.8629,1714907.05,51733463.5665
2024-12-11,30.19,34.08,28.85,33.49,30.19,34.08,28.85,33.49,246957,107689,139268,3131160.62,100605056.8073,1547990.32,49767158.0075,1583170.3,50837898.7998
2024-12-12,33.49,35.27,33.27,33.82,33.5,35.27,33.27,33.82,229264,114230,115034,3098156.28,106497770.4731,1479722.35,50881711.403,1618433.93,55616059.0701
2024-12-13,33.82,34.83,33.05,34.01,33.83,34.83,33.05,34.01,140631,69485,71146,1803772.1,61326485.2645,842523.51,28649034.9712,961248.59,32677450.2933
2024-12-14,34.01,34.29,31.83,32.56,34.01,34.29,31.83,32.56,95047,45446,49601,1001187.38,33023940.4162,478174.88,15780030.6209,523012.5,17243909.7953
2024-12-15,32.56,33.94,32.16,33.79,32.57,33.94,32.16,33.79,116723,56579,60144,1184230.85,39024122.9616,552728.49,18208506.012,631502.36,20815616.9496
2024-12-16,33.79,35.16,32.07,33.21,33.79,35.16,32.07,33.21,202995,98131,104864,2168543.28,73000535.5052,1080938.85,36396209.0763,1087604.43,36604326.4289
2024-12-17,33.21,34.02,32.04,32.5,33.21,34.02,32.04,32.5,151463,70481,80982,1534359.18,50782334.6124,683379.7,22631041.8491,850979.48,28151292.7633
2024-12-18,32.5,32.66,29.14,29.4,32.51,32.66,29.14,29.4,187337,93256,94081,2091819.29,65126989.9979,955213.08,29704897.4886,1136606.21,35422092.5093
2024-12-19,29.4,29.98,25.97,26.72,29.39,29.98,25.97,26.72,209068,99991,109077,2717174.4,76307492.3286,1334575.27,37469919.2388,1382599.13,38837573.0898
2024-12-20,26.72,27.61,23.49,27.44,26.72,27.61,23.49,27.44,240267,113754,126513,3381166.9,87118572.4367,1619640.47,41651080.6832,1761526.43,45467491.7535
2024-12-21,27.44,28.56,25.67,26.03,27.44,28.56,25.67,26.03,95419,45247,50172,1172832.27,31693281.4339,544801.31,14724931.7878,628030.96,16968349.6461
2024-12-22,26.03,26.72,25.27,25.98,26.04,26.72,25.27,25.98,71621,36791,34830,790266.94,20575946.5139,387375.88,10088523.2039,402891.06,10487423.31
2024-12-23,25.98,27.98,25.42,27.55,25.98,27.98,25.42,27.55,92899,43894,49005,1097294.42,29160706.5818,552952.19,14708883.99,544342.23,14451822.5918
2024-12-24,27.55,28.44,26.72,27.94,27.55,28.44,26.72,27.94,73886,34229,39657,1001541.06,27657190.2955,476778.1,13172789.9173,524762.96,14484400.3782
2024-12-25,27.94,28.29,26.92,27.32,27.93,28.29,26.92,27.32,57723,28247,29476,746479.56,20559400.8861,336017.57,9260673.4489,410461.99,11298727.4372
2024-12-26,27.32,27.51,25.51,25.87,27.32,27.51,25.51,25.87,54393,27176,27217,740845.9,19488941.557,358348.96,9416397.6792,382496.94,10072543.8778
2024-12-27,25.87,27.21,25.75,25.99,25.87,27.21,25.75,25.99,79995,46527,33468,773728.38,20395702.9515,386534.49,10188555.4734,387193.89,10207147.4781
2024-12-28,25.99,26.75,25.75,26.57,26.0,26.75,25.75,26.57,34927,17267,17660,377957.99,9911404.8094,181388.96,4757536.4884,196569.03,5153868.321
2024-12-29,26.57,26.71,25.27,25.54,26.58,26.71,25.27,25.54,35727,18544,17183,414876.73,10818302.8084,186768.29,4869815.3336,228108.44,5948487.4748
2024-12-30,25.54,26.34,24.81,25.44,25.54,26.34,24.81,25.44,61203,31001,30202,711462.72,18158738.9164,338734.46,8646720.4477,372728.26,9512018.4687
2024-12-31,25.44,26.03,24.79,25.06,25.43,26.03,24.79,25.06,50641,24124,26517,578396.27,14673040.1953,279430.91,7094753.3846,298965.36,7578286.8107
2025-01-01,25.06,26.03,24.64,25.81,25.05,26.03,24.64,25.81,58383,27913,30470,847731.0,21530602.4879,406791.99,10340050.8186,440939.01,11190551.6693
2025-01-02,25.81,27.09,25.81,26.9,25.81,27.09,25.81,26.9,69397,31055,38342,853979.61,22723983.1418,414119.33,11021433.7716,439860.28,11702549.3702
2025-01-03,26.9,28.5,26.61,28.44,26.91,28.5,26.61,28.44,72217,35083,37134,891550.57,24687553.9003,444472.08,12307697.0111,447078.49,12379856.8892
2025-01-04,28.44,28.84,27.86,28.36,28.45,28.84,27.86,28.36,57317,27735,29582,800348.49,22671181.676,364036.02,10313219.9337,436312.47,12357961.7423
2025-01-05,28.36,28.6,27.41,28.13,28.36,28.6,27.41,28.13,38651,17127,21524,471220.56,13172776.7119,199424.14,5574266.9077,271796.42,7598509.8042
2025-01-06,28.13,29.24,27.72,28.67,28.14,29.24,27.72,28.67,68959,32850,36109,735930.81,20940838.8505,367437.98,10458417.3819,368492.83,10482421.4686
